CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 280.234375 1582460983.3972
MEM 280.234375 1582460983.4975
MEM 280.234375 1582460983.5979
MEM 280.234375 1582460983.6982
MEM 280.234375 1582460983.7985
MEM 280.234375 1582460983.8988
MEM 280.234375 1582460983.9992
MEM 280.242188 1582460984.0995
MEM 280.242188 1582460984.1999
MEM 280.242188 1582460984.3002
MEM 280.242188 1582460984.4006
MEM 280.242188 1582460984.5009
MEM 280.246094 1582460984.6012
MEM 280.246094 1582460984.7015
MEM 280.246094 1582460984.8019
MEM 280.246094 1582460984.9022
MEM 280.246094 1582460985.0026
MEM 280.246094 1582460985.1029
MEM 280.246094 1582460985.2032
MEM 280.246094 1582460985.3035
MEM 280.246094 1582460985.4038
MEM 280.246094 1582460985.5042
MEM 280.246094 1582460985.6045
MEM 280.246094 1582460985.7048
MEM 280.246094 1582460985.8052
MEM 280.246094 1582460985.9056
MEM 280.246094 1582460986.0059
MEM 280.246094 1582460986.1062
MEM 280.246094 1582460986.2065
MEM 280.246094 1582460986.3069
MEM 280.246094 1582460986.4072
MEM 280.246094 1582460986.5075
MEM 280.246094 1582460986.6078
MEM 280.246094 1582460986.7082
MEM 280.246094 1582460986.8085
MEM 280.246094 1582460986.9088
MEM 280.246094 1582460987.0091
MEM 280.246094 1582460987.1094
MEM 280.246094 1582460987.2098
MEM 280.246094 1582460987.3101
MEM 280.246094 1582460987.4104
MEM 280.246094 1582460987.5107
MEM 280.246094 1582460987.6110
MEM 280.246094 1582460987.7114
MEM 280.246094 1582460987.8117
MEM 280.246094 1582460987.9121
MEM 280.246094 1582460988.0124
MEM 280.246094 1582460988.1127
MEM 280.246094 1582460988.2130
MEM 280.246094 1582460988.3134
MEM 280.246094 1582460988.4137
MEM 280.246094 1582460988.5140
MEM 280.246094 1582460988.6143
MEM 280.246094 1582460988.7146
MEM 280.246094 1582460988.8150
MEM 280.246094 1582460988.9153
MEM 280.246094 1582460989.0156
MEM 280.246094 1582460989.1159
MEM 280.246094 1582460989.2162
MEM 280.246094 1582460989.3166
MEM 280.246094 1582460989.4169
MEM 280.246094 1582460989.5172
MEM 280.246094 1582460989.6175
MEM 280.246094 1582460989.7178
MEM 280.246094 1582460989.8182
MEM 280.246094 1582460989.9185
MEM 280.246094 1582460990.0188
MEM 280.246094 1582460990.1191
MEM 280.246094 1582460990.2195
MEM 280.246094 1582460990.3198
MEM 280.246094 1582460990.4202
MEM 280.246094 1582460990.5205
MEM 280.246094 1582460990.6208
MEM 280.246094 1582460990.7211
MEM 280.246094 1582460990.8214
MEM 280.246094 1582460990.9219
MEM 280.246094 1582460991.0223
MEM 280.246094 1582460991.1226
MEM 280.246094 1582460991.2229
MEM 280.246094 1582460991.3233
MEM 280.246094 1582460991.4236
MEM 280.246094 1582460991.5239
MEM 280.253906 1582460991.6242
MEM 280.253906 1582460991.7245
MEM 280.253906 1582460991.8249
MEM 280.253906 1582460991.9252
MEM 280.253906 1582460992.0255
MEM 280.253906 1582460992.1258
MEM 280.253906 1582460992.2261
MEM 280.253906 1582460992.3265
MEM 280.253906 1582460992.4268
MEM 280.253906 1582460992.5271
MEM 280.253906 1582460992.6275
MEM 280.253906 1582460992.7278
MEM 280.253906 1582460992.8282
MEM 280.253906 1582460992.9285
MEM 280.253906 1582460993.0289
MEM 280.265625 1582460993.1292
MEM 280.265625 1582460993.2295
MEM 280.265625 1582460993.3299
MEM 280.265625 1582460993.4302
MEM 280.265625 1582460993.5305
MEM 280.265625 1582460993.6308
MEM 280.265625 1582460993.7312
MEM 280.265625 1582460993.8315
MEM 280.265625 1582460993.9318
MEM 280.265625 1582460994.0322
MEM 280.265625 1582460994.1325
MEM 280.265625 1582460994.2328
MEM 280.265625 1582460994.3332
MEM 280.265625 1582460994.4335
MEM 280.265625 1582460994.5338
MEM 280.265625 1582460994.6341
MEM 280.265625 1582460994.7345
MEM 280.269531 1582460994.8348
MEM 280.269531 1582460994.9351
MEM 280.269531 1582460995.0354
MEM 280.269531 1582460995.1358
MEM 280.269531 1582460995.2361
MEM 280.269531 1582460995.3364
MEM 280.269531 1582460995.4368
MEM 280.269531 1582460995.5371
MEM 280.269531 1582460995.6374
MEM 280.269531 1582460995.7377
MEM 280.269531 1582460995.8381
MEM 280.269531 1582460995.9384
MEM 280.269531 1582460996.0388
MEM 280.269531 1582460996.1391
MEM 280.269531 1582460996.2394
MEM 280.269531 1582460996.3397
MEM 280.269531 1582460996.4401
MEM 280.269531 1582460996.5404
MEM 280.269531 1582460996.6408
MEM 280.269531 1582460996.7411
MEM 280.269531 1582460996.8414
MEM 280.269531 1582460996.9418
MEM 280.269531 1582460997.0421
MEM 280.269531 1582460997.1424
MEM 280.269531 1582460997.2428
MEM 280.269531 1582460997.3431
MEM 280.269531 1582460997.4434
MEM 280.269531 1582460997.5437
MEM 280.269531 1582460997.6441
MEM 280.269531 1582460997.7444
MEM 280.269531 1582460997.8448
MEM 280.269531 1582460997.9451
MEM 280.269531 1582460998.0454
MEM 280.269531 1582460998.1458
MEM 280.269531 1582460998.2461
MEM 280.269531 1582460998.3464
MEM 280.269531 1582460998.4467
MEM 280.269531 1582460998.5471
MEM 280.269531 1582460998.6474
MEM 280.269531 1582460998.7478
MEM 280.269531 1582460998.8481
MEM 280.269531 1582460998.9484
MEM 280.269531 1582460999.0487
MEM 280.269531 1582460999.1491
MEM 280.273438 1582460999.2494
MEM 280.273438 1582460999.3497
MEM 280.273438 1582460999.4500
MEM 280.273438 1582460999.5503
MEM 280.273438 1582460999.6507
MEM 280.273438 1582460999.7510
MEM 280.273438 1582460999.8513
MEM 280.273438 1582460999.9516
MEM 280.273438 1582461000.0520
MEM 280.273438 1582461000.1523
MEM 280.273438 1582461000.2527
MEM 280.273438 1582461000.3530
MEM 280.273438 1582461000.4533
MEM 280.273438 1582461000.5537
MEM 280.273438 1582461000.6540
MEM 280.273438 1582461000.7543
MEM 280.273438 1582461000.8546
MEM 280.285156 1582461000.9550
MEM 280.285156 1582461001.0553
MEM 280.285156 1582461001.1557
MEM 280.285156 1582461001.2561
MEM 280.285156 1582461001.3564
MEM 280.285156 1582461001.4567
MEM 280.285156 1582461001.5570
MEM 280.285156 1582461001.6574
MEM 280.285156 1582461001.7577
MEM 280.285156 1582461001.8580
MEM 280.285156 1582461001.9583
MEM 280.285156 1582461002.0587
MEM 280.285156 1582461002.1590
MEM 280.285156 1582461002.2593
MEM 280.285156 1582461002.3596
MEM 280.285156 1582461002.4599
MEM 280.285156 1582461002.5602
MEM 280.285156 1582461002.6606
MEM 280.289062 1582461002.7609
MEM 280.289062 1582461002.8612
MEM 280.289062 1582461002.9616
MEM 280.289062 1582461003.0619
MEM 280.289062 1582461003.1622
MEM 280.289062 1582461003.2626
MEM 280.289062 1582461003.3629
MEM 280.289062 1582461003.4632
MEM 280.289062 1582461003.5635
MEM 280.289062 1582461003.6639
MEM 280.289062 1582461003.7642
MEM 280.289062 1582461003.8645
MEM 280.289062 1582461003.9648
MEM 280.289062 1582461004.0652
MEM 280.289062 1582461004.1656
MEM 280.289062 1582461004.2659
MEM 280.289062 1582461004.3663
MEM 280.289062 1582461004.4666
MEM 280.289062 1582461004.5669
MEM 280.289062 1582461004.6672
MEM 280.289062 1582461004.7675
MEM 280.289062 1582461004.8679
MEM 280.289062 1582461004.9682
MEM 280.289062 1582461005.0685
MEM 280.289062 1582461005.1689
MEM 280.289062 1582461005.2692
MEM 280.289062 1582461005.3695
MEM 280.289062 1582461005.4698
MEM 280.289062 1582461005.5702
MEM 280.289062 1582461005.6705
MEM 280.289062 1582461005.7708
MEM 280.289062 1582461005.8712
MEM 280.289062 1582461005.9715
MEM 280.289062 1582461006.0719
MEM 280.289062 1582461006.1722
MEM 280.289062 1582461006.2726
MEM 280.289062 1582461006.3729
MEM 280.289062 1582461006.4733
MEM 280.289062 1582461006.5736
MEM 280.289062 1582461006.6739
MEM 280.289062 1582461006.7743
MEM 280.289062 1582461006.8746
MEM 280.289062 1582461006.9750
MEM 280.289062 1582461007.0753
MEM 280.289062 1582461007.1756
MEM 280.289062 1582461007.2759
MEM 280.289062 1582461007.3762
MEM 280.289062 1582461007.4766
MEM 280.289062 1582461007.5769
MEM 280.289062 1582461007.6773
MEM 280.289062 1582461007.7776
MEM 280.289062 1582461007.8779
MEM 280.289062 1582461007.9783
MEM 280.289062 1582461008.0786
MEM 280.289062 1582461008.1789
MEM 280.289062 1582461008.2792
MEM 280.289062 1582461008.3796
MEM 280.289062 1582461008.4799
MEM 280.289062 1582461008.5802
MEM 280.289062 1582461008.6806
MEM 280.292969 1582461008.7809
MEM 280.292969 1582461008.8812
MEM 280.292969 1582461008.9816
MEM 280.292969 1582461009.0819
MEM 280.292969 1582461009.1822
MEM 280.292969 1582461009.2825
MEM 280.292969 1582461009.3829
MEM 280.292969 1582461009.4833
MEM 280.292969 1582461009.5836
MEM 280.292969 1582461009.6839
MEM 280.292969 1582461009.7843
MEM 280.292969 1582461009.8846
MEM 280.292969 1582461009.9849
MEM 280.292969 1582461010.0852
MEM 280.292969 1582461010.1855
MEM 280.292969 1582461010.2859
MEM 280.292969 1582461010.3862
MEM 280.292969 1582461010.4865
MEM 280.292969 1582461010.5868
MEM 280.292969 1582461010.6871
MEM 280.292969 1582461010.7875
MEM 280.292969 1582461010.8879
MEM 280.292969 1582461010.9882
MEM 280.292969 1582461011.0885
MEM 280.292969 1582461011.1888
MEM 280.304688 1582461011.2892
MEM 280.304688 1582461011.3896
MEM 280.304688 1582461011.4899
MEM 280.304688 1582461011.5902
MEM 280.304688 1582461011.6906
MEM 280.304688 1582461011.7909
MEM 280.304688 1582461011.8913
MEM 280.304688 1582461011.9917
MEM 280.304688 1582461012.0920
MEM 280.304688 1582461012.1923
MEM 280.304688 1582461012.2926
MEM 280.304688 1582461012.3931
MEM 280.304688 1582461012.4934
MEM 280.304688 1582461012.5937
MEM 280.304688 1582461012.6940
MEM 280.304688 1582461012.7943
MEM 280.304688 1582461012.8946
MEM 280.304688 1582461012.9949
MEM 280.304688 1582461013.0952
MEM 280.304688 1582461013.1955
MEM 280.304688 1582461013.2958
MEM 280.304688 1582461013.3961
MEM 280.304688 1582461013.4965
MEM 280.304688 1582461013.5967
MEM 280.304688 1582461013.6971
MEM 280.304688 1582461013.7973
MEM 280.304688 1582461013.8976
MEM 280.304688 1582461013.9979
MEM 280.304688 1582461014.0982
MEM 280.304688 1582461014.1984
MEM 280.304688 1582461014.2987
MEM 280.304688 1582461014.3990
MEM 280.304688 1582461014.4993
MEM 280.363281 1582461014.5996
MEM 280.363281 1582461014.6999
MEM 280.363281 1582461014.8001
MEM 280.363281 1582461014.9005
MEM 280.363281 1582461015.0007
MEM 280.363281 1582461015.1010
MEM 280.363281 1582461015.2014
MEM 280.363281 1582461015.3016
MEM 280.363281 1582461015.4019
MEM 280.363281 1582461015.5022
MEM 280.363281 1582461015.6025
MEM 280.363281 1582461015.7028
MEM 280.363281 1582461015.8031
MEM 280.363281 1582461015.9034
MEM 280.363281 1582461016.0037
MEM 280.738281 1582461016.1040
MEM 282.027344 1582461016.2044
MEM 283.664062 1582461016.3046
MEM 286.437500 1582461016.4050
MEM 287.984375 1582461016.5055
MEM 400.710938 1582461016.6058
MEM 649.605469 1582461016.7062
MEM 745.769531 1582461016.8067
MEM 861.011719 1582461016.9070
MEM 941.707031 1582461017.0073
MEM 1051.019531 1582461017.1079
MEM 1157.238281 1582461017.2082
MEM 1243.605469 1582461017.3086
MEM 1356.011719 1582461017.4091
MEM 1457.332031 1582461017.5095
MEM 1532.097656 1582461017.6097
MEM 1650.691406 1582461017.7101
MEM 1732.417969 1582461017.8105
MEM 1813.886719 1582461017.9110
MEM 1931.707031 1582461018.0113
MEM 2017.042969 1582461018.1116
MEM 2119.136719 1582461018.2121
MEM 2218.910156 1582461018.3124
MEM 2298.316406 1582461018.4127
MEM 2421.550781 1582461018.5131
MEM 2501.730469 1582461018.6135
MEM 2586.292969 1582461018.7138
MEM 2707.722656 1582461018.8141
MEM 3069.050781 1582461018.9145
MEM 3427.050781 1582461019.0150
MEM 3797.050781 1582461019.1155
MEM 4167.050781 1582461019.2159
MEM 4527.050781 1582461019.3163
MEM 4865.050781 1582461019.4168
MEM 5038.550781 1582461019.5171
MEM 5078.484375 1582461019.6176
MEM 5092.460938 1582461019.7182
MEM 5111.023438 1582461019.8185
MEM 5152.273438 1582461019.9189
MEM 287.765625 1582461020.0192
MEM 289.898438 1582461020.1196
MEM 289.941406 1582461020.2199
MEM 291.761719 1582461020.3202
MEM 291.761719 1582461020.4205
MEM 419.378906 1582461020.5208
MEM 663.960938 1582461020.6211
MEM 756.000000 1582461020.7215
MEM 891.093750 1582461020.8218
MEM 989.320312 1582461020.9221
MEM 1087.031250 1582461021.0224
MEM 1206.914062 1582461021.1229
MEM 1316.226562 1582461021.2233
MEM 1413.164062 1582461021.3236
MEM 1512.164062 1582461021.4241
MEM 1637.460938 1582461021.5245
MEM 1734.656250 1582461021.6249
MEM 1827.468750 1582461021.7253
MEM 1962.820312 1582461021.8256
MEM 2060.273438 1582461021.9259
MEM 2153.859375 1582461022.0262
MEM 2275.289062 1582461022.1267
MEM 2387.953125 1582461022.2270
MEM 2485.921875 1582461022.3273
MEM 2732.824219 1582461022.4278
MEM 2737.511719 1582461022.5283
MEM 3091.625000 1582461022.6287
MEM 3467.625000 1582461022.7292
MEM 3847.625000 1582461022.8296
MEM 4233.625000 1582461022.9300
MEM 4609.625000 1582461023.0305
MEM 4975.625000 1582461023.1310
MEM 5024.144531 1582461023.2315
MEM 2281.117188 1582461023.3318
MEM 2291.117188 1582461023.4321
MEM 2299.117188 1582461023.5324
MEM 2309.117188 1582461023.6327
MEM 2319.117188 1582461023.7330
MEM 2327.117188 1582461023.8333
MEM 2337.117188 1582461023.9336
MEM 2345.117188 1582461024.0339
MEM 2355.117188 1582461024.1342
MEM 2365.117188 1582461024.2345
MEM 2373.117188 1582461024.3347
MEM 2383.117188 1582461024.4351
MEM 2393.160156 1582461024.5354
MEM 2401.160156 1582461024.6357
MEM 2411.160156 1582461024.7359
MEM 2419.160156 1582461024.8362
MEM 2429.160156 1582461024.9365
MEM 2439.160156 1582461025.0368
MEM 2447.160156 1582461025.1371
MEM 2457.160156 1582461025.2374
MEM 2467.160156 1582461025.3377
MEM 2475.160156 1582461025.4380
MEM 2485.160156 1582461025.5383
MEM 2495.160156 1582461025.6386
MEM 2503.160156 1582461025.7389
MEM 2513.160156 1582461025.8392
MEM 2523.160156 1582461025.9395
MEM 2531.160156 1582461026.0399
MEM 2541.160156 1582461026.1401
MEM 2549.160156 1582461026.2405
MEM 2559.160156 1582461026.3408
MEM 2569.160156 1582461026.4410
MEM 2577.160156 1582461026.5413
MEM 2587.160156 1582461026.6416
MEM 2597.160156 1582461026.7421
MEM 2605.160156 1582461026.8424
MEM 2615.160156 1582461026.9428
MEM 2625.160156 1582461027.0431
MEM 2633.160156 1582461027.1434
MEM 2643.160156 1582461027.2437
MEM 2651.160156 1582461027.3440
MEM 2661.160156 1582461027.4444
MEM 2671.160156 1582461027.5447
MEM 2679.160156 1582461027.6449
MEM 2689.160156 1582461027.7452
MEM 2699.160156 1582461027.8455
MEM 2707.160156 1582461027.9458
MEM 2717.160156 1582461028.0461
MEM 2725.160156 1582461028.1464
MEM 2735.160156 1582461028.2467
MEM 2745.160156 1582461028.3470
MEM 2753.160156 1582461028.4473
MEM 2763.160156 1582461028.5476
MEM 2773.160156 1582461028.6479
MEM 2781.160156 1582461028.7482
MEM 2791.160156 1582461028.8485
MEM 2799.160156 1582461028.9488
MEM 2809.160156 1582461029.0491
MEM 2819.160156 1582461029.1495
MEM 2827.160156 1582461029.2498
MEM 2837.160156 1582461029.3501
MEM 2847.160156 1582461029.4504
MEM 2855.160156 1582461029.5507
MEM 2865.160156 1582461029.6510
MEM 2875.160156 1582461029.7513
MEM 2883.160156 1582461029.8516
MEM 2893.160156 1582461029.9519
MEM 2903.160156 1582461030.0522
MEM 2911.160156 1582461030.1525
MEM 2921.160156 1582461030.2528
MEM 2931.160156 1582461030.3531
MEM 2939.160156 1582461030.4534
MEM 2949.160156 1582461030.5537
MEM 2957.160156 1582461030.6540
MEM 2967.160156 1582461030.7543
MEM 2977.160156 1582461030.8547
MEM 2985.160156 1582461030.9550
MEM 2995.160156 1582461031.0552
MEM 3005.160156 1582461031.1556
MEM 3013.160156 1582461031.2558
MEM 3023.160156 1582461031.3562
MEM 3033.160156 1582461031.4565
MEM 3041.160156 1582461031.5568
MEM 3051.160156 1582461031.6570
MEM 3061.160156 1582461031.7573
MEM 3069.160156 1582461031.8577
MEM 3079.160156 1582461031.9580
MEM 3087.160156 1582461032.0583
MEM 3097.160156 1582461032.1587
MEM 3107.160156 1582461032.2590
MEM 3115.160156 1582461032.3593
MEM 3125.160156 1582461032.4596
MEM 3135.160156 1582461032.5599
MEM 3143.160156 1582461032.6602
MEM 3153.160156 1582461032.7605
MEM 3163.160156 1582461032.8608
MEM 3171.160156 1582461032.9611
MEM 3181.160156 1582461033.0614
MEM 3191.160156 1582461033.1617
MEM 3199.160156 1582461033.2620
MEM 3209.160156 1582461033.3623
MEM 3217.160156 1582461033.4626
MEM 3227.160156 1582461033.5629
MEM 3237.160156 1582461033.6632
MEM 3245.160156 1582461033.7635
MEM 3255.160156 1582461033.8638
MEM 3265.160156 1582461033.9642
MEM 3273.160156 1582461034.0645
MEM 3283.160156 1582461034.1647
MEM 3293.160156 1582461034.2650
MEM 3301.160156 1582461034.3653
MEM 3311.160156 1582461034.4656
MEM 3321.160156 1582461034.5659
MEM 3329.160156 1582461034.6662
MEM 3339.160156 1582461034.7665
MEM 3347.160156 1582461034.8668
MEM 3357.160156 1582461034.9671
MEM 3367.160156 1582461035.0675
MEM 3375.160156 1582461035.1678
MEM 3385.160156 1582461035.2681
MEM 3395.160156 1582461035.3684
MEM 3403.160156 1582461035.4687
MEM 3413.160156 1582461035.5690
MEM 3423.160156 1582461035.6693
MEM 3431.160156 1582461035.7696
MEM 3441.160156 1582461035.8699
MEM 3451.160156 1582461035.9702
MEM 3459.160156 1582461036.0705
MEM 3469.160156 1582461036.1708
MEM 3479.160156 1582461036.2711
MEM 3487.160156 1582461036.3714
MEM 3497.160156 1582461036.4718
MEM 3507.160156 1582461036.5721
MEM 3515.160156 1582461036.6724
MEM 3525.160156 1582461036.7726
MEM 3533.160156 1582461036.8729
MEM 3543.160156 1582461036.9733
MEM 3553.160156 1582461037.0737
MEM 3561.160156 1582461037.1740
MEM 3571.160156 1582461037.2743
MEM 3581.160156 1582461037.3746
MEM 3589.160156 1582461037.4748
MEM 3599.160156 1582461037.5752
MEM 3609.160156 1582461037.6755
MEM 3617.160156 1582461037.7758
MEM 3627.160156 1582461037.8761
MEM 3637.160156 1582461037.9764
MEM 3645.160156 1582461038.0767
MEM 3655.160156 1582461038.1770
MEM 3663.160156 1582461038.2773
MEM 3673.160156 1582461038.3776
MEM 3683.160156 1582461038.4779
MEM 3691.160156 1582461038.5782
MEM 3701.160156 1582461038.6785
MEM 3711.160156 1582461038.7788
MEM 3719.160156 1582461038.8791
MEM 3729.160156 1582461038.9794
MEM 3739.160156 1582461039.0798
MEM 3747.160156 1582461039.1801
MEM 3757.160156 1582461039.2804
MEM 3765.160156 1582461039.3808
MEM 3775.160156 1582461039.4811
MEM 3785.160156 1582461039.5814
MEM 3793.160156 1582461039.6817
MEM 3803.160156 1582461039.7820
MEM 3813.160156 1582461039.8823
MEM 3821.160156 1582461039.9826
MEM 3831.160156 1582461040.0829
MEM 3841.160156 1582461040.1832
MEM 3849.160156 1582461040.2835
MEM 3859.160156 1582461040.3839
MEM 3869.160156 1582461040.4842
MEM 3877.160156 1582461040.5845
MEM 3887.160156 1582461040.6848
MEM 3897.160156 1582461040.7850
MEM 3905.160156 1582461040.8854
MEM 3915.160156 1582461040.9857
MEM 3925.160156 1582461041.0860
MEM 3933.160156 1582461041.1863
MEM 3943.160156 1582461041.2866
MEM 3953.160156 1582461041.3869
MEM 3961.160156 1582461041.4871
MEM 3971.160156 1582461041.5874
MEM 3979.160156 1582461041.6878
MEM 3989.160156 1582461041.7881
MEM 3999.160156 1582461041.8884
MEM 4007.160156 1582461041.9887
MEM 4017.160156 1582461042.0891
MEM 4027.160156 1582461042.1894
MEM 4035.160156 1582461042.2897
MEM 4045.160156 1582461042.3900
MEM 4055.160156 1582461042.4903
MEM 4063.160156 1582461042.5906
MEM 4073.160156 1582461042.6909
MEM 4083.160156 1582461042.7912
MEM 4091.160156 1582461042.8915
MEM 4101.160156 1582461042.9919
MEM 4111.160156 1582461043.0922
MEM 4119.160156 1582461043.1925
MEM 4129.160156 1582461043.2928
MEM 4139.160156 1582461043.3931
MEM 4147.160156 1582461043.4934
MEM 4157.160156 1582461043.5937
MEM 4165.160156 1582461043.6940
MEM 4175.160156 1582461043.7943
MEM 4185.160156 1582461043.8946
MEM 4193.160156 1582461043.9949
MEM 4203.160156 1582461044.0952
MEM 4213.160156 1582461044.1955
MEM 4221.160156 1582461044.2959
MEM 4231.160156 1582461044.3962
MEM 4239.160156 1582461044.4964
MEM 4249.160156 1582461044.5968
MEM 4257.160156 1582461044.6970
MEM 4267.160156 1582461044.7973
MEM 4277.160156 1582461044.8977
MEM 4287.160156 1582461044.9980
MEM 4295.160156 1582461045.0983
MEM 4305.160156 1582461045.1986
MEM 4313.160156 1582461045.2989
MEM 4323.160156 1582461045.3992
MEM 4333.160156 1582461045.4995
MEM 4343.160156 1582461045.5998
MEM 4351.160156 1582461045.7001
MEM 4361.160156 1582461045.8004
MEM 4369.160156 1582461045.9007
MEM 4379.160156 1582461046.0010
MEM 4389.160156 1582461046.1013
MEM 4397.160156 1582461046.2016
MEM 4407.160156 1582461046.3019
MEM 4417.160156 1582461046.4022
MEM 4425.160156 1582461046.5025
MEM 4435.160156 1582461046.6028
MEM 4445.160156 1582461046.7031
MEM 4453.160156 1582461046.8034
MEM 4463.160156 1582461046.9038
MEM 4473.160156 1582461047.0041
MEM 4481.160156 1582461047.1044
MEM 4491.160156 1582461047.2048
MEM 4499.160156 1582461047.3051
MEM 4509.160156 1582461047.4053
MEM 4519.160156 1582461047.5056
MEM 4529.160156 1582461047.6060
MEM 4537.160156 1582461047.7063
MEM 4547.160156 1582461047.8066
MEM 4555.160156 1582461047.9068
MEM 4565.160156 1582461048.0071
MEM 2886.171875 1582461048.1074
MEM 2886.171875 1582461048.2078
MEM 3038.968750 1582461048.3081
MEM 3085.117188 1582461048.4085
MEM 3309.207031 1582461048.5089
MEM 3309.207031 1582461048.6094
MEM 3468.312500 1582461048.7097
MEM 3649.664062 1582461048.8101
MEM 3719.871094 1582461048.9104
MEM 3954.914062 1582461049.0108
MEM 3970.585938 1582461049.1111
MEM 4106.195312 1582461049.2114
MEM 4260.027344 1582461049.3118
MEM 4350.082031 1582461049.4121
MEM 4565.207031 1582461049.5125
MEM 4601.121094 1582461049.6128
MEM 4779.085938 1582461049.7132
MEM 4783.007812 1582461049.8137
MEM 4983.902344 1582461049.9140
MEM 5276.855469 1582461050.0144
MEM 5312.675781 1582461050.1147
MEM 5374.730469 1582461050.2152
MEM 5438.835938 1582461050.3155
MEM 5453.695312 1582461050.4159
MEM 5472.640625 1582461050.5162
MEM 5502.746094 1582461050.6165
