CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 280.460938 1582462087.1990
MEM 280.460938 1582462087.2993
MEM 280.460938 1582462087.3997
MEM 280.460938 1582462087.5000
MEM 280.460938 1582462087.6003
MEM 280.460938 1582462087.7007
MEM 280.460938 1582462087.8010
MEM 280.460938 1582462087.9014
MEM 280.460938 1582462088.0017
MEM 280.460938 1582462088.1021
MEM 280.460938 1582462088.2025
MEM 280.460938 1582462088.3028
MEM 280.460938 1582462088.4031
MEM 280.460938 1582462088.5035
MEM 280.460938 1582462088.6038
MEM 280.460938 1582462088.7042
MEM 280.460938 1582462088.8045
MEM 280.460938 1582462088.9048
MEM 280.460938 1582462089.0052
MEM 280.460938 1582462089.1056
MEM 280.460938 1582462089.2059
MEM 280.460938 1582462089.3063
MEM 280.460938 1582462089.4066
MEM 280.460938 1582462089.5069
MEM 280.460938 1582462089.6073
MEM 280.460938 1582462089.7076
MEM 280.460938 1582462089.8079
MEM 280.460938 1582462089.9083
MEM 280.460938 1582462090.0086
MEM 280.460938 1582462090.1089
MEM 280.460938 1582462090.2093
MEM 280.460938 1582462090.3096
MEM 280.460938 1582462090.4099
MEM 280.468750 1582462090.5103
MEM 280.468750 1582462090.6106
MEM 280.468750 1582462090.7109
MEM 280.468750 1582462090.8113
MEM 280.468750 1582462090.9116
MEM 280.476562 1582462091.0119
MEM 280.476562 1582462091.1122
MEM 280.476562 1582462091.2126
MEM 280.476562 1582462091.3129
MEM 280.476562 1582462091.4132
MEM 280.476562 1582462091.5136
MEM 280.476562 1582462091.6139
MEM 280.476562 1582462091.7142
MEM 280.476562 1582462091.8145
MEM 280.476562 1582462091.9148
MEM 280.476562 1582462092.0154
MEM 280.476562 1582462092.1158
MEM 280.476562 1582462092.2161
MEM 280.476562 1582462092.3164
MEM 280.476562 1582462092.4167
MEM 280.476562 1582462092.5170
MEM 280.476562 1582462092.6173
MEM 280.476562 1582462092.7177
MEM 280.476562 1582462092.8180
MEM 280.476562 1582462092.9183
MEM 280.476562 1582462093.0186
MEM 280.476562 1582462093.1190
MEM 280.476562 1582462093.2193
MEM 280.476562 1582462093.3197
MEM 280.476562 1582462093.4200
MEM 280.476562 1582462093.5203
MEM 280.476562 1582462093.6207
MEM 280.476562 1582462093.7210
MEM 280.476562 1582462093.8214
MEM 280.476562 1582462093.9218
MEM 280.476562 1582462094.0221
MEM 280.476562 1582462094.1224
MEM 280.476562 1582462094.2227
MEM 280.476562 1582462094.3231
MEM 280.476562 1582462094.4234
MEM 280.476562 1582462094.5238
MEM 280.476562 1582462094.6241
MEM 280.476562 1582462094.7244
MEM 280.476562 1582462094.8248
MEM 280.476562 1582462094.9251
MEM 280.476562 1582462095.0255
MEM 280.476562 1582462095.1258
MEM 280.476562 1582462095.2261
MEM 280.476562 1582462095.3265
MEM 280.476562 1582462095.4268
MEM 280.476562 1582462095.5272
MEM 280.476562 1582462095.6275
MEM 280.476562 1582462095.7278
MEM 280.476562 1582462095.8282
MEM 280.476562 1582462095.9285
MEM 280.476562 1582462096.0288
MEM 280.476562 1582462096.1291
MEM 280.476562 1582462096.2295
MEM 280.476562 1582462096.3298
MEM 280.476562 1582462096.4301
MEM 280.476562 1582462096.5305
MEM 280.476562 1582462096.6308
MEM 280.476562 1582462096.7311
MEM 280.476562 1582462096.8314
MEM 280.476562 1582462096.9318
MEM 280.476562 1582462097.0321
MEM 280.476562 1582462097.1325
MEM 280.476562 1582462097.2329
MEM 280.476562 1582462097.3332
MEM 280.476562 1582462097.4335
MEM 280.476562 1582462097.5339
MEM 280.476562 1582462097.6342
MEM 280.476562 1582462097.7346
MEM 280.476562 1582462097.8349
MEM 280.476562 1582462097.9352
MEM 280.476562 1582462098.0356
MEM 280.476562 1582462098.1359
MEM 280.476562 1582462098.2363
MEM 280.476562 1582462098.3367
MEM 280.476562 1582462098.4371
MEM 280.476562 1582462098.5374
MEM 280.476562 1582462098.6377
MEM 280.476562 1582462098.7380
MEM 280.476562 1582462098.8384
MEM 280.476562 1582462098.9387
MEM 280.476562 1582462099.0390
MEM 280.476562 1582462099.1394
MEM 280.476562 1582462099.2398
MEM 280.476562 1582462099.3401
MEM 280.476562 1582462099.4405
MEM 280.476562 1582462099.5408
MEM 280.476562 1582462099.6411
MEM 280.488281 1582462099.7415
MEM 280.488281 1582462099.8419
MEM 280.488281 1582462099.9422
MEM 280.488281 1582462100.0426
MEM 280.488281 1582462100.1430
MEM 280.488281 1582462100.2433
MEM 280.488281 1582462100.3436
MEM 280.488281 1582462100.4440
MEM 280.488281 1582462100.5443
MEM 280.488281 1582462100.6447
MEM 280.488281 1582462100.7451
MEM 280.488281 1582462100.8454
MEM 280.488281 1582462100.9458
MEM 280.488281 1582462101.0461
MEM 280.488281 1582462101.1465
MEM 280.488281 1582462101.2468
MEM 280.492188 1582462101.3471
MEM 280.496094 1582462101.4475
MEM 280.496094 1582462101.5478
MEM 280.496094 1582462101.6482
MEM 280.496094 1582462101.7486
MEM 280.496094 1582462101.8490
MEM 280.496094 1582462101.9493
MEM 280.496094 1582462102.0497
MEM 280.496094 1582462102.1500
MEM 280.496094 1582462102.2504
MEM 280.496094 1582462102.3507
MEM 280.496094 1582462102.4511
MEM 280.496094 1582462102.5514
MEM 280.496094 1582462102.6518
MEM 280.496094 1582462102.7521
MEM 280.496094 1582462102.8524
MEM 280.496094 1582462102.9528
MEM 280.496094 1582462103.0531
MEM 280.496094 1582462103.1535
MEM 280.496094 1582462103.2538
MEM 280.496094 1582462103.3542
MEM 280.496094 1582462103.4545
MEM 280.496094 1582462103.5548
MEM 280.496094 1582462103.6552
MEM 280.496094 1582462103.7555
MEM 280.496094 1582462103.8559
MEM 280.496094 1582462103.9562
MEM 280.496094 1582462104.0566
MEM 280.496094 1582462104.1569
MEM 280.496094 1582462104.2573
MEM 280.496094 1582462104.3576
MEM 280.496094 1582462104.4580
MEM 280.496094 1582462104.5583
MEM 280.496094 1582462104.6587
MEM 280.496094 1582462104.7590
MEM 280.496094 1582462104.8593
MEM 280.496094 1582462104.9597
MEM 280.503906 1582462105.0600
MEM 280.503906 1582462105.1603
MEM 280.503906 1582462105.2607
MEM 280.503906 1582462105.3610
MEM 280.503906 1582462105.4614
MEM 280.503906 1582462105.5617
MEM 280.503906 1582462105.6620
MEM 280.503906 1582462105.7623
MEM 280.503906 1582462105.8627
MEM 280.503906 1582462105.9630
MEM 280.503906 1582462106.0633
MEM 280.503906 1582462106.1637
MEM 280.503906 1582462106.2640
MEM 280.503906 1582462106.3643
MEM 280.503906 1582462106.4648
MEM 280.503906 1582462106.5651
MEM 280.503906 1582462106.6655
MEM 280.503906 1582462106.7658
MEM 280.503906 1582462106.8661
MEM 280.503906 1582462106.9665
MEM 280.503906 1582462107.0668
MEM 280.503906 1582462107.1671
MEM 280.503906 1582462107.2675
MEM 280.503906 1582462107.3679
MEM 280.503906 1582462107.4682
MEM 280.503906 1582462107.5686
MEM 280.519531 1582462107.6690
MEM 280.519531 1582462107.7693
MEM 280.519531 1582462107.8696
MEM 280.519531 1582462107.9700
MEM 280.519531 1582462108.0703
MEM 280.519531 1582462108.1706
MEM 280.519531 1582462108.2710
MEM 280.519531 1582462108.3713
MEM 280.519531 1582462108.4716
MEM 280.519531 1582462108.5720
MEM 280.519531 1582462108.6723
MEM 280.519531 1582462108.7727
MEM 280.519531 1582462108.8730
MEM 280.519531 1582462108.9733
MEM 280.519531 1582462109.0736
MEM 280.519531 1582462109.1740
MEM 280.519531 1582462109.2743
MEM 280.519531 1582462109.3746
MEM 280.519531 1582462109.4750
MEM 280.519531 1582462109.5753
MEM 280.519531 1582462109.6757
MEM 280.519531 1582462109.7760
MEM 280.519531 1582462109.8763
MEM 280.519531 1582462109.9767
MEM 280.519531 1582462110.0770
MEM 280.519531 1582462110.1773
MEM 280.519531 1582462110.2776
MEM 280.519531 1582462110.3779
MEM 280.519531 1582462110.4783
MEM 280.519531 1582462110.5786
MEM 280.519531 1582462110.6790
MEM 280.519531 1582462110.7793
MEM 280.531250 1582462110.8796
MEM 280.531250 1582462110.9799
MEM 280.531250 1582462111.0803
MEM 280.531250 1582462111.1806
MEM 280.531250 1582462111.2810
MEM 280.531250 1582462111.3813
MEM 280.531250 1582462111.4817
MEM 280.531250 1582462111.5820
MEM 280.531250 1582462111.6823
MEM 280.531250 1582462111.7827
MEM 280.531250 1582462111.8830
MEM 280.531250 1582462111.9833
MEM 280.531250 1582462112.0836
MEM 280.531250 1582462112.1840
MEM 280.531250 1582462112.2843
MEM 280.531250 1582462112.3847
MEM 280.531250 1582462112.4851
MEM 280.531250 1582462112.5855
MEM 280.531250 1582462112.6858
MEM 280.531250 1582462112.7861
MEM 280.531250 1582462112.8865
MEM 280.531250 1582462112.9868
MEM 280.531250 1582462113.0871
MEM 280.531250 1582462113.1875
MEM 280.531250 1582462113.2878
MEM 280.531250 1582462113.3882
MEM 280.535156 1582462113.4885
MEM 280.535156 1582462113.5889
MEM 280.535156 1582462113.6892
MEM 280.535156 1582462113.7895
MEM 280.535156 1582462113.8899
MEM 280.535156 1582462113.9902
MEM 280.535156 1582462114.0905
MEM 280.535156 1582462114.1908
MEM 280.535156 1582462114.2911
MEM 280.535156 1582462114.3915
MEM 280.535156 1582462114.4918
MEM 280.535156 1582462114.5921
MEM 280.535156 1582462114.6925
MEM 280.535156 1582462114.7928
MEM 280.535156 1582462114.8932
MEM 280.535156 1582462114.9935
MEM 280.535156 1582462115.0938
MEM 280.535156 1582462115.1941
MEM 280.535156 1582462115.2945
MEM 280.535156 1582462115.3948
MEM 280.535156 1582462115.4952
MEM 280.535156 1582462115.5955
MEM 280.542969 1582462115.6958
MEM 280.542969 1582462115.7961
MEM 280.542969 1582462115.8965
MEM 280.542969 1582462115.9968
MEM 280.542969 1582462116.0971
MEM 280.542969 1582462116.1975
MEM 280.542969 1582462116.2978
MEM 280.542969 1582462116.3981
MEM 280.542969 1582462116.4985
MEM 280.542969 1582462116.5988
MEM 280.542969 1582462116.6992
MEM 280.542969 1582462116.7995
MEM 280.542969 1582462116.8998
MEM 280.542969 1582462117.0002
MEM 280.542969 1582462117.1005
MEM 280.542969 1582462117.2008
MEM 280.542969 1582462117.3012
MEM 280.542969 1582462117.4015
MEM 280.542969 1582462117.5019
MEM 280.542969 1582462117.6023
MEM 280.542969 1582462117.7026
MEM 280.542969 1582462117.8029
MEM 280.542969 1582462117.9033
MEM 280.542969 1582462118.0036
MEM 280.542969 1582462118.1039
MEM 280.542969 1582462118.2043
MEM 280.542969 1582462118.3046
MEM 280.542969 1582462118.4050
MEM 280.542969 1582462118.5053
MEM 280.542969 1582462118.6056
MEM 280.542969 1582462118.7059
MEM 280.562500 1582462118.8062
MEM 280.562500 1582462118.9065
MEM 280.562500 1582462119.0068
MEM 280.562500 1582462119.1071
MEM 280.562500 1582462119.2074
MEM 280.562500 1582462119.3077
MEM 280.562500 1582462119.4079
MEM 280.562500 1582462119.5082
MEM 280.562500 1582462119.6085
MEM 280.562500 1582462119.7087
MEM 280.562500 1582462119.8090
MEM 280.562500 1582462119.9093
MEM 280.562500 1582462120.0096
MEM 280.562500 1582462120.1099
MEM 280.562500 1582462120.2102
MEM 280.562500 1582462120.3105
MEM 280.562500 1582462120.4108
MEM 280.562500 1582462120.5111
MEM 280.562500 1582462120.6114
MEM 280.562500 1582462120.7116
MEM 280.562500 1582462120.8119
MEM 280.562500 1582462120.9122
MEM 280.562500 1582462121.0125
MEM 280.562500 1582462121.1128
MEM 280.562500 1582462121.2130
MEM 280.562500 1582462121.3133
MEM 280.562500 1582462121.4136
MEM 280.562500 1582462121.5139
MEM 280.562500 1582462121.6142
MEM 280.562500 1582462121.7145
MEM 280.562500 1582462121.8148
MEM 280.562500 1582462121.9151
MEM 280.562500 1582462122.0154
MEM 280.562500 1582462122.1157
MEM 280.562500 1582462122.2160
MEM 280.562500 1582462122.3163
MEM 280.562500 1582462122.4166
MEM 280.562500 1582462122.5169
MEM 280.562500 1582462122.6172
MEM 280.562500 1582462122.7176
MEM 280.562500 1582462122.8179
MEM 281.265625 1582462122.9181
MEM 282.894531 1582462123.0184
MEM 284.433594 1582462123.1187
MEM 287.714844 1582462123.2190
MEM 360.460938 1582462123.3193
MEM 638.859375 1582462123.4199
MEM 630.832031 1582462123.5202
MEM 747.105469 1582462123.6207
MEM 899.113281 1582462123.7211
MEM 902.109375 1582462123.8214
MEM 1037.718750 1582462123.9218
MEM 1205.113281 1582462124.0221
MEM 1268.382812 1582462124.1225
MEM 1305.625000 1582462124.2229
MEM 1475.113281 1582462124.3233
MEM 1462.367188 1582462124.4237
MEM 1575.789062 1582462124.5241
MEM 1682.929688 1582462124.6246
MEM 1815.113281 1582462124.7250
MEM 1844.468750 1582462124.8253
MEM 1966.929688 1582462124.9258
MEM 2121.113281 1582462125.0261
MEM 2260.445312 1582462125.1266
MEM 2251.789062 1582462125.2269
MEM 2425.113281 1582462125.3273
MEM 2482.382812 1582462125.4277
MEM 2526.078125 1582462125.5281
MEM 2691.113281 1582462125.6287
MEM 2670.367188 1582462125.7291
MEM 292.804688 1582462125.8294
MEM 292.804688 1582462125.9298
MEM 293.328125 1582462126.0301
MEM 293.460938 1582462126.1303
MEM 358.167969 1582462126.2307
MEM 632.042969 1582462126.3312
MEM 630.777344 1582462126.4315
MEM 750.144531 1582462126.5320
MEM 904.382812 1582462126.6324
MEM 906.925781 1582462126.7328
MEM 1043.308594 1582462126.8331
MEM 1208.382812 1582462126.9335
MEM 1297.714844 1582462127.0338
MEM 1320.949219 1582462127.1342
MEM 1514.382812 1582462127.2345
MEM 1525.597656 1582462127.3350
MEM 1595.042969 1582462127.4353
MEM 1742.382812 1582462127.5358
MEM 1707.125000 1582462127.6362
MEM 1872.425781 1582462127.7366
MEM 1972.199219 1582462127.8374
MEM 2124.382812 1582462127.9377
MEM 2146.003906 1582462128.0381
MEM 2276.199219 1582462128.1385
MEM 2430.382812 1582462128.2389
MEM 2567.714844 1582462128.3393
MEM 2560.542969 1582462128.4397
MEM 2734.382812 1582462128.5401
MEM 2797.597656 1582462128.6405
MEM 294.957031 1582462128.7408
MEM 303.234375 1582462128.8411
MEM 313.234375 1582462128.9414
MEM 321.234375 1582462129.0417
MEM 331.234375 1582462129.1420
MEM 339.234375 1582462129.2423
MEM 349.234375 1582462129.3426
MEM 359.234375 1582462129.4429
MEM 367.234375 1582462129.5432
MEM 377.234375 1582462129.6435
MEM 387.324219 1582462129.7438
MEM 395.324219 1582462129.8442
MEM 405.324219 1582462129.9445
MEM 415.324219 1582462130.0448
MEM 423.324219 1582462130.1451
MEM 433.324219 1582462130.2454
MEM 443.324219 1582462130.3457
MEM 451.324219 1582462130.4460
MEM 461.324219 1582462130.5464
MEM 469.324219 1582462130.6467
MEM 479.324219 1582462130.7471
MEM 489.324219 1582462130.8474
MEM 497.324219 1582462130.9477
MEM 507.324219 1582462131.0480
MEM 517.324219 1582462131.1483
MEM 525.324219 1582462131.2485
MEM 535.324219 1582462131.3488
MEM 545.324219 1582462131.4491
MEM 555.324219 1582462131.5494
MEM 563.324219 1582462131.6497
MEM 573.324219 1582462131.7500
MEM 583.324219 1582462131.8502
MEM 591.324219 1582462131.9505
MEM 601.324219 1582462132.0508
MEM 611.324219 1582462132.1511
MEM 619.324219 1582462132.2514
MEM 629.324219 1582462132.3517
MEM 639.324219 1582462132.4520
MEM 649.324219 1582462132.5523
MEM 657.324219 1582462132.6527
MEM 667.324219 1582462132.7530
MEM 677.324219 1582462132.8533
MEM 685.324219 1582462132.9537
MEM 695.324219 1582462133.0539
MEM 705.324219 1582462133.1542
MEM 715.324219 1582462133.2546
MEM 723.324219 1582462133.3549
MEM 733.324219 1582462133.4552
MEM 743.324219 1582462133.5555
MEM 751.324219 1582462133.6558
MEM 761.324219 1582462133.7561
MEM 771.324219 1582462133.8564
MEM 779.324219 1582462133.9568
MEM 789.324219 1582462134.0571
MEM 799.324219 1582462134.1573
MEM 807.324219 1582462134.2576
MEM 817.324219 1582462134.3580
MEM 827.324219 1582462134.4583
MEM 837.324219 1582462134.5586
MEM 845.324219 1582462134.6589
MEM 855.324219 1582462134.7592
MEM 865.324219 1582462134.8595
MEM 873.324219 1582462134.9598
MEM 883.324219 1582462135.0601
MEM 893.324219 1582462135.1604
MEM 901.324219 1582462135.2608
MEM 911.324219 1582462135.3611
MEM 921.324219 1582462135.4614
MEM 929.324219 1582462135.5618
MEM 939.324219 1582462135.6621
MEM 949.324219 1582462135.7624
MEM 959.324219 1582462135.8627
MEM 967.324219 1582462135.9630
MEM 977.324219 1582462136.0633
MEM 987.324219 1582462136.1636
MEM 995.324219 1582462136.2639
MEM 1005.324219 1582462136.3642
MEM 1015.324219 1582462136.4645
MEM 1023.324219 1582462136.5649
MEM 1033.324219 1582462136.6652
MEM 1043.324219 1582462136.7655
MEM 1051.324219 1582462136.8658
MEM 1061.324219 1582462136.9661
MEM 1071.324219 1582462137.0664
MEM 1079.324219 1582462137.1667
MEM 1089.324219 1582462137.2670
MEM 1099.324219 1582462137.3673
MEM 1109.324219 1582462137.4676
MEM 1117.324219 1582462137.5679
MEM 1127.324219 1582462137.6682
MEM 1137.324219 1582462137.7685
MEM 1145.324219 1582462137.8688
MEM 1155.324219 1582462137.9691
MEM 1165.324219 1582462138.0695
MEM 1173.324219 1582462138.1698
MEM 1183.324219 1582462138.2701
MEM 1193.324219 1582462138.3704
MEM 1203.324219 1582462138.4707
MEM 1211.324219 1582462138.5710
MEM 1221.324219 1582462138.6713
MEM 1231.324219 1582462138.7716
MEM 1239.324219 1582462138.8720
MEM 1249.324219 1582462138.9723
MEM 1259.324219 1582462139.0726
MEM 1267.324219 1582462139.1729
MEM 1277.324219 1582462139.2732
MEM 1287.324219 1582462139.3736
MEM 1297.324219 1582462139.4739
MEM 1305.324219 1582462139.5742
MEM 1315.324219 1582462139.6745
MEM 1325.324219 1582462139.7748
MEM 1333.324219 1582462139.8752
MEM 1343.324219 1582462139.9755
MEM 1353.324219 1582462140.0758
MEM 1361.324219 1582462140.1760
MEM 1371.324219 1582462140.2763
MEM 1381.324219 1582462140.3767
MEM 1391.324219 1582462140.4770
MEM 1399.324219 1582462140.5773
MEM 1409.324219 1582462140.6776
MEM 1419.324219 1582462140.7779
MEM 1427.324219 1582462140.8782
MEM 1437.324219 1582462140.9785
MEM 1447.324219 1582462141.0788
MEM 1455.324219 1582462141.1791
MEM 1465.324219 1582462141.2795
MEM 1475.324219 1582462141.3798
MEM 1483.324219 1582462141.4801
MEM 1493.324219 1582462141.5804
MEM 1503.324219 1582462141.6807
MEM 1511.324219 1582462141.7811
MEM 1521.324219 1582462141.8814
MEM 1531.324219 1582462141.9816
MEM 1539.324219 1582462142.0820
MEM 1549.324219 1582462142.1823
MEM 1559.324219 1582462142.2826
MEM 1569.324219 1582462142.3829
MEM 1577.324219 1582462142.4832
MEM 1587.324219 1582462142.5835
MEM 1597.324219 1582462142.6838
MEM 1605.324219 1582462142.7841
MEM 1615.324219 1582462142.8844
MEM 1625.324219 1582462142.9847
MEM 1633.324219 1582462143.0851
MEM 1643.324219 1582462143.1855
MEM 1653.324219 1582462143.2858
MEM 1663.324219 1582462143.3861
MEM 1671.324219 1582462143.4864
MEM 1681.324219 1582462143.5868
MEM 1691.324219 1582462143.6871
MEM 1699.324219 1582462143.7874
MEM 1709.324219 1582462143.8877
MEM 1719.324219 1582462143.9880
MEM 1727.324219 1582462144.0883
MEM 1737.324219 1582462144.1887
MEM 1747.324219 1582462144.2890
MEM 1755.324219 1582462144.3893
MEM 1765.324219 1582462144.4896
MEM 1775.324219 1582462144.5899
MEM 1785.324219 1582462144.6902
MEM 1793.324219 1582462144.7905
MEM 1803.324219 1582462144.8909
MEM 1813.324219 1582462144.9912
MEM 1821.324219 1582462145.0915
MEM 1831.324219 1582462145.1918
MEM 1841.324219 1582462145.2921
MEM 1849.324219 1582462145.3924
MEM 1859.324219 1582462145.4927
MEM 1869.324219 1582462145.5930
MEM 1877.324219 1582462145.6933
MEM 1887.324219 1582462145.7937
MEM 1897.324219 1582462145.8940
MEM 1907.324219 1582462145.9943
MEM 1915.324219 1582462146.0946
MEM 1925.324219 1582462146.1949
MEM 1935.324219 1582462146.2952
MEM 1943.324219 1582462146.3955
MEM 1953.324219 1582462146.4958
MEM 1963.324219 1582462146.5961
MEM 1973.324219 1582462146.6965
MEM 1981.324219 1582462146.7968
MEM 1991.324219 1582462146.8971
MEM 2001.324219 1582462146.9974
MEM 2009.324219 1582462147.0977
MEM 2019.324219 1582462147.1980
MEM 2029.324219 1582462147.2983
MEM 2037.324219 1582462147.3986
MEM 2047.324219 1582462147.4989
MEM 2057.324219 1582462147.5992
MEM 2065.324219 1582462147.6995
MEM 2075.324219 1582462147.7998
MEM 2085.324219 1582462147.9002
MEM 2095.324219 1582462148.0005
MEM 2103.324219 1582462148.1008
MEM 2113.324219 1582462148.2011
MEM 2123.324219 1582462148.3014
MEM 2131.324219 1582462148.4018
MEM 2141.324219 1582462148.5021
MEM 2151.324219 1582462148.6024
MEM 2159.324219 1582462148.7027
MEM 2169.324219 1582462148.8030
MEM 2179.324219 1582462148.9033
MEM 2187.324219 1582462149.0036
MEM 2197.324219 1582462149.1039
MEM 2207.324219 1582462149.2042
MEM 2217.324219 1582462149.3045
MEM 2225.324219 1582462149.4048
MEM 2235.324219 1582462149.5051
MEM 2245.324219 1582462149.6054
MEM 2253.324219 1582462149.7057
MEM 2263.324219 1582462149.8060
MEM 2273.324219 1582462149.9063
MEM 2281.324219 1582462150.0066
MEM 2291.324219 1582462150.1071
MEM 2301.324219 1582462150.2074
MEM 2309.324219 1582462150.3077
MEM 2319.324219 1582462150.4080
MEM 2329.324219 1582462150.5083
MEM 2337.324219 1582462150.6087
MEM 2347.324219 1582462150.7090
MEM 2357.324219 1582462150.8093
MEM 2365.324219 1582462150.9096
MEM 2375.324219 1582462151.0099
MEM 2385.324219 1582462151.1101
MEM 2393.324219 1582462151.2104
MEM 2403.324219 1582462151.3107
MEM 2413.324219 1582462151.4110
MEM 2423.324219 1582462151.5113
MEM 2431.324219 1582462151.6117
MEM 2441.324219 1582462151.7120
MEM 2449.324219 1582462151.8124
MEM 2459.324219 1582462151.9127
MEM 2469.324219 1582462152.0130
MEM 2479.324219 1582462152.1134
MEM 2487.324219 1582462152.2137
MEM 2497.324219 1582462152.3140
MEM 2507.324219 1582462152.4143
MEM 2515.324219 1582462152.5146
MEM 2525.324219 1582462152.6149
MEM 2535.324219 1582462152.7152
MEM 2545.324219 1582462152.8155
MEM 2553.324219 1582462152.9158
MEM 2563.324219 1582462153.0162
MEM 2573.324219 1582462153.1165
MEM 2581.324219 1582462153.2168
MEM 2583.664062 1582462153.3171
MEM 2669.511719 1582462153.4176
MEM 2978.054688 1582462153.5180
MEM 2942.914062 1582462153.6183
MEM 3040.109375 1582462153.7188
MEM 3192.347656 1582462153.8192
MEM 3214.679688 1582462153.9196
MEM 3346.164062 1582462154.0201
MEM 3498.347656 1582462154.1204
MEM 3617.679688 1582462154.2209
MEM 3621.289062 1582462154.3212
MEM 3802.347656 1582462154.4216
MEM 3833.628906 1582462154.5221
MEM 3893.773438 1582462154.6224
MEM 4038.347656 1582462154.7228
MEM 4009.859375 1582462154.8233
MEM 4164.773438 1582462154.9237
MEM 4260.164062 1582462155.0242
MEM 4414.347656 1582462155.1246
MEM 4436.226562 1582462155.2249
MEM 4566.164062 1582462155.3255
MEM 4718.347656 1582462155.4259
MEM 4835.679688 1582462155.5262
MEM 4840.257812 1582462155.6266
MEM 5024.347656 1582462155.7270
MEM 5041.628906 1582462155.8275
MEM 295.167969 1582462155.9279
MEM 295.226562 1582462156.0283
MEM 294.726562 1582462156.1288
MEM 0.000000 1582462156.2291
