CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 276.105469 1582460683.9343
MEM 276.105469 1582460684.0346
MEM 276.105469 1582460684.1350
MEM 276.105469 1582460684.2353
MEM 276.105469 1582460684.3356
MEM 276.105469 1582460684.4359
MEM 276.105469 1582460684.5362
MEM 276.105469 1582460684.6365
MEM 276.105469 1582460684.7369
MEM 276.105469 1582460684.8372
MEM 276.105469 1582460684.9376
MEM 276.105469 1582460685.0379
MEM 276.105469 1582460685.1382
MEM 276.105469 1582460685.2385
MEM 276.105469 1582460685.3388
MEM 276.105469 1582460685.4392
MEM 276.105469 1582460685.5395
MEM 276.105469 1582460685.6398
MEM 276.105469 1582460685.7402
MEM 276.105469 1582460685.8405
MEM 276.105469 1582460685.9408
MEM 276.105469 1582460686.0411
MEM 276.105469 1582460686.1415
MEM 276.105469 1582460686.2418
MEM 276.105469 1582460686.3421
MEM 276.105469 1582460686.4425
MEM 276.105469 1582460686.5428
MEM 276.105469 1582460686.6431
MEM 276.105469 1582460686.7435
MEM 276.105469 1582460686.8439
MEM 276.105469 1582460686.9442
MEM 276.105469 1582460687.0446
MEM 276.105469 1582460687.1449
MEM 276.105469 1582460687.2452
MEM 276.105469 1582460687.3456
MEM 276.105469 1582460687.4459
MEM 276.105469 1582460687.5463
MEM 276.105469 1582460687.6466
MEM 276.105469 1582460687.7469
MEM 276.105469 1582460687.8472
MEM 276.105469 1582460687.9476
MEM 276.105469 1582460688.0479
MEM 276.105469 1582460688.1483
MEM 276.105469 1582460688.2486
MEM 276.105469 1582460688.3489
MEM 276.105469 1582460688.4493
MEM 276.105469 1582460688.5496
MEM 276.105469 1582460688.6499
MEM 276.105469 1582460688.7503
MEM 276.105469 1582460688.8506
MEM 276.105469 1582460688.9509
MEM 276.105469 1582460689.0512
MEM 276.105469 1582460689.1515
MEM 276.105469 1582460689.2519
MEM 276.105469 1582460689.3522
MEM 276.105469 1582460689.4526
MEM 276.105469 1582460689.5529
MEM 276.105469 1582460689.6533
MEM 276.105469 1582460689.7537
MEM 276.105469 1582460689.8540
MEM 276.105469 1582460689.9544
MEM 276.175781 1582460690.0547
MEM 276.175781 1582460690.1551
MEM 276.175781 1582460690.2554
MEM 276.175781 1582460690.3558
MEM 276.175781 1582460690.4562
MEM 276.175781 1582460690.5565
MEM 276.175781 1582460690.6568
MEM 276.175781 1582460690.7571
MEM 276.175781 1582460690.8575
MEM 276.175781 1582460690.9578
MEM 276.175781 1582460691.0581
MEM 276.175781 1582460691.1584
MEM 276.175781 1582460691.2588
MEM 276.175781 1582460691.3591
MEM 276.179688 1582460691.4594
MEM 276.179688 1582460691.5598
MEM 276.179688 1582460691.6601
MEM 276.179688 1582460691.7604
MEM 276.179688 1582460691.8608
MEM 276.179688 1582460691.9611
MEM 276.179688 1582460692.0614
MEM 276.179688 1582460692.1618
MEM 276.179688 1582460692.2621
MEM 276.179688 1582460692.3625
MEM 276.179688 1582460692.4628
MEM 276.179688 1582460692.5632
MEM 276.179688 1582460692.6635
MEM 276.179688 1582460692.7639
MEM 276.179688 1582460692.8642
MEM 276.179688 1582460692.9645
MEM 276.183594 1582460693.0648
MEM 276.183594 1582460693.1651
MEM 276.183594 1582460693.2655
MEM 276.183594 1582460693.3658
MEM 276.183594 1582460693.4661
MEM 276.183594 1582460693.5665
MEM 276.183594 1582460693.6668
MEM 276.183594 1582460693.7671
MEM 276.183594 1582460693.8675
MEM 276.183594 1582460693.9678
MEM 276.183594 1582460694.0681
MEM 276.183594 1582460694.1685
MEM 276.183594 1582460694.2688
MEM 276.183594 1582460694.3691
MEM 276.183594 1582460694.4694
MEM 276.183594 1582460694.5698
MEM 276.183594 1582460694.6701
MEM 276.183594 1582460694.7704
MEM 276.183594 1582460694.8707
MEM 276.183594 1582460694.9711
MEM 276.183594 1582460695.0714
MEM 276.183594 1582460695.1718
MEM 276.183594 1582460695.2721
MEM 276.183594 1582460695.3724
MEM 276.183594 1582460695.4727
MEM 276.183594 1582460695.5730
MEM 276.183594 1582460695.6734
MEM 276.183594 1582460695.7737
MEM 276.183594 1582460695.8740
MEM 276.183594 1582460695.9743
MEM 276.183594 1582460696.0747
MEM 276.183594 1582460696.1750
MEM 276.183594 1582460696.2753
MEM 276.183594 1582460696.3757
MEM 276.183594 1582460696.4760
MEM 276.183594 1582460696.5764
MEM 276.183594 1582460696.6767
MEM 276.183594 1582460696.7770
MEM 276.183594 1582460696.8774
MEM 276.183594 1582460696.9777
MEM 276.183594 1582460697.0780
MEM 276.183594 1582460697.1784
MEM 276.183594 1582460697.2787
MEM 276.183594 1582460697.3790
MEM 276.183594 1582460697.4793
MEM 276.183594 1582460697.5797
MEM 276.183594 1582460697.6801
MEM 276.183594 1582460697.7804
MEM 276.183594 1582460697.8807
MEM 276.183594 1582460697.9810
MEM 276.183594 1582460698.0814
MEM 276.183594 1582460698.1817
MEM 276.183594 1582460698.2821
MEM 276.183594 1582460698.3824
MEM 276.183594 1582460698.4828
MEM 276.183594 1582460698.5831
MEM 276.183594 1582460698.6834
MEM 276.183594 1582460698.7838
MEM 276.183594 1582460698.8841
MEM 276.183594 1582460698.9844
MEM 276.183594 1582460699.0848
MEM 276.183594 1582460699.1851
MEM 276.183594 1582460699.2854
MEM 276.183594 1582460699.3858
MEM 276.183594 1582460699.4861
MEM 276.183594 1582460699.5864
MEM 276.183594 1582460699.6868
MEM 276.183594 1582460699.7871
MEM 276.183594 1582460699.8874
MEM 276.195312 1582460699.9878
MEM 276.195312 1582460700.0881
MEM 276.195312 1582460700.1884
MEM 276.195312 1582460700.2888
MEM 276.195312 1582460700.3891
MEM 276.195312 1582460700.4894
MEM 276.195312 1582460700.5897
MEM 276.195312 1582460700.6901
MEM 276.195312 1582460700.7904
MEM 276.195312 1582460700.8907
MEM 276.195312 1582460700.9910
MEM 276.195312 1582460701.0913
MEM 276.195312 1582460701.1917
MEM 276.195312 1582460701.2920
MEM 276.195312 1582460701.3923
MEM 276.195312 1582460701.4926
MEM 276.195312 1582460701.5930
MEM 276.195312 1582460701.6933
MEM 276.195312 1582460701.7936
MEM 276.199219 1582460701.8939
MEM 276.199219 1582460701.9943
MEM 276.199219 1582460702.0946
MEM 276.199219 1582460702.1949
MEM 276.199219 1582460702.2952
MEM 276.199219 1582460702.3956
MEM 276.199219 1582460702.4959
MEM 276.199219 1582460702.5962
MEM 276.199219 1582460702.6965
MEM 276.199219 1582460702.7968
MEM 276.199219 1582460702.8971
MEM 276.199219 1582460702.9974
MEM 276.199219 1582460703.0977
MEM 276.199219 1582460703.1980
MEM 276.199219 1582460703.2984
MEM 276.199219 1582460703.3987
MEM 276.199219 1582460703.4990
MEM 276.199219 1582460703.5994
MEM 276.199219 1582460703.6997
MEM 276.199219 1582460703.8000
MEM 276.199219 1582460703.9004
MEM 276.199219 1582460704.0007
MEM 276.199219 1582460704.1009
MEM 276.199219 1582460704.2013
MEM 276.199219 1582460704.3016
MEM 276.199219 1582460704.4019
MEM 276.199219 1582460704.5022
MEM 276.199219 1582460704.6024
MEM 276.199219 1582460704.7028
MEM 276.199219 1582460704.8031
MEM 276.238281 1582460704.9034
MEM 276.238281 1582460705.0037
MEM 276.238281 1582460705.1040
MEM 276.238281 1582460705.2043
MEM 276.238281 1582460705.3046
MEM 276.238281 1582460705.4049
MEM 276.238281 1582460705.5052
MEM 276.238281 1582460705.6055
MEM 276.238281 1582460705.7058
MEM 276.238281 1582460705.8061
MEM 276.238281 1582460705.9064
MEM 276.238281 1582460706.0067
MEM 276.238281 1582460706.1070
MEM 276.238281 1582460706.2073
MEM 276.238281 1582460706.3076
MEM 276.238281 1582460706.4079
MEM 276.238281 1582460706.5082
MEM 276.238281 1582460706.6085
MEM 276.238281 1582460706.7088
MEM 276.238281 1582460706.8091
MEM 276.238281 1582460706.9094
MEM 276.238281 1582460707.0097
MEM 276.238281 1582460707.1100
MEM 276.238281 1582460707.2103
MEM 276.238281 1582460707.3106
MEM 276.238281 1582460707.4109
MEM 276.238281 1582460707.5112
MEM 276.238281 1582460707.6115
MEM 276.238281 1582460707.7118
MEM 276.238281 1582460707.8121
MEM 276.238281 1582460707.9124
MEM 276.238281 1582460708.0127
MEM 276.238281 1582460708.1130
MEM 276.238281 1582460708.2132
MEM 276.238281 1582460708.3135
MEM 276.238281 1582460708.4138
MEM 276.714844 1582460708.5141
MEM 278.253906 1582460708.6144
MEM 280.824219 1582460708.7147
MEM 309.726562 1582460708.8151
MEM 474.687500 1582460708.9156
MEM 723.203125 1582460709.0160
MEM 715.488281 1582460709.1163
MEM 893.218750 1582460709.2167
MEM 930.437500 1582460709.3172
MEM 982.132812 1582460709.4175
MEM 1285.773438 1582460709.5180
MEM 1100.164062 1582460709.6184
MEM 1253.328125 1582460709.7188
MEM 1505.773438 1582460709.8192
MEM 1503.218750 1582460709.9196
MEM 1526.843750 1582460710.0199
MEM 1673.296875 1582460710.1204
MEM 1809.218750 1582460710.2207
MEM 1934.554688 1582460710.3212
MEM 1931.132812 1582460710.4215
MEM 1808.058594 1582460710.5219
MEM 286.164062 1582460710.6222
MEM 289.902344 1582460710.7224
MEM 290.929688 1582460710.8228
MEM 303.273438 1582460710.9231
MEM 438.625000 1582460711.0234
MEM 693.105469 1582460711.1240
MEM 706.386719 1582460711.2244
MEM 1043.753906 1582460711.3248
MEM 885.355469 1582460711.4253
MEM 975.832031 1582460711.5256
MEM 1255.753906 1582460711.6260
MEM 1075.441406 1582460711.7264
MEM 1247.347656 1582460711.8267
MEM 1454.613281 1582460711.9271
MEM 1513.164062 1582460712.0275
MEM 1519.316406 1582460712.1279
MEM 1651.832031 1582460712.2282
MEM 1817.164062 1582460712.3286
MEM 1890.445312 1582460712.4290
MEM 1921.800781 1582460712.5294
MEM 2257.753906 1582460712.6298
MEM 291.031250 1582460712.7301
MEM 301.781250 1582460712.8304
MEM 309.781250 1582460712.9307
MEM 319.781250 1582460713.0310
MEM 327.781250 1582460713.1313
MEM 337.781250 1582460713.2316
MEM 345.781250 1582460713.3319
MEM 355.781250 1582460713.4322
MEM 365.781250 1582460713.5325
MEM 373.781250 1582460713.6328
MEM 383.781250 1582460713.7331
MEM 391.781250 1582460713.8334
MEM 401.843750 1582460713.9337
MEM 411.843750 1582460714.0340
MEM 419.843750 1582460714.1343
MEM 429.843750 1582460714.2347
MEM 437.843750 1582460714.3350
MEM 447.843750 1582460714.4353
MEM 457.843750 1582460714.5356
MEM 465.843750 1582460714.6358
MEM 475.843750 1582460714.7362
MEM 483.843750 1582460714.8364
MEM 493.843750 1582460714.9367
MEM 501.843750 1582460715.0370
MEM 511.843750 1582460715.1373
MEM 521.843750 1582460715.2377
MEM 529.843750 1582460715.3380
MEM 539.843750 1582460715.4383
MEM 547.843750 1582460715.5386
MEM 557.843750 1582460715.6389
MEM 567.843750 1582460715.7392
MEM 575.843750 1582460715.8395
MEM 585.843750 1582460715.9398
MEM 593.843750 1582460716.0401
MEM 603.843750 1582460716.1405
MEM 613.843750 1582460716.2407
MEM 621.843750 1582460716.3410
MEM 631.843750 1582460716.4414
MEM 639.843750 1582460716.5417
MEM 649.843750 1582460716.6420
MEM 657.843750 1582460716.7423
MEM 667.843750 1582460716.8426
MEM 677.843750 1582460716.9429
MEM 685.843750 1582460717.0432
MEM 695.843750 1582460717.1435
MEM 703.843750 1582460717.2438
MEM 713.843750 1582460717.3441
MEM 723.843750 1582460717.4444
MEM 731.843750 1582460717.5447
MEM 741.843750 1582460717.6450
MEM 749.843750 1582460717.7453
MEM 759.843750 1582460717.8457
MEM 769.843750 1582460717.9462
MEM 777.843750 1582460718.0465
MEM 787.843750 1582460718.1468
MEM 795.843750 1582460718.2472
MEM 805.843750 1582460718.3475
MEM 813.843750 1582460718.4478
MEM 823.843750 1582460718.5481
MEM 831.843750 1582460718.6485
MEM 841.843750 1582460718.7488
MEM 851.843750 1582460718.8491
MEM 859.843750 1582460718.9494
MEM 869.843750 1582460719.0497
MEM 877.843750 1582460719.1500
MEM 887.843750 1582460719.2502
MEM 895.843750 1582460719.3505
MEM 905.843750 1582460719.4509
MEM 913.843750 1582460719.5512
MEM 923.843750 1582460719.6515
MEM 933.843750 1582460719.7518
MEM 941.843750 1582460719.8521
MEM 951.843750 1582460719.9525
MEM 959.843750 1582460720.0528
MEM 969.843750 1582460720.1532
MEM 977.843750 1582460720.2535
MEM 987.843750 1582460720.3538
MEM 997.843750 1582460720.4541
MEM 1005.843750 1582460720.5544
MEM 1015.843750 1582460720.6547
MEM 1023.843750 1582460720.7550
MEM 1033.843750 1582460720.8553
MEM 1041.843750 1582460720.9556
MEM 1051.843750 1582460721.0559
MEM 1059.843750 1582460721.1562
MEM 1069.843750 1582460721.2565
MEM 1077.843750 1582460721.3568
MEM 1087.843750 1582460721.4571
MEM 1097.843750 1582460721.5574
MEM 1105.843750 1582460721.6577
MEM 1115.843750 1582460721.7580
MEM 1123.843750 1582460721.8583
MEM 1133.843750 1582460721.9586
MEM 1143.843750 1582460722.0589
MEM 1151.843750 1582460722.1592
MEM 1161.843750 1582460722.2595
MEM 1169.843750 1582460722.3599
MEM 1179.843750 1582460722.4602
MEM 1187.843750 1582460722.5606
MEM 1197.843750 1582460722.6609
MEM 1207.843750 1582460722.7612
MEM 1215.843750 1582460722.8615
MEM 1225.843750 1582460722.9618
MEM 1233.843750 1582460723.0621
MEM 1243.843750 1582460723.1624
MEM 1253.843750 1582460723.2627
MEM 1261.843750 1582460723.3630
MEM 1271.843750 1582460723.4634
MEM 1279.843750 1582460723.5638
MEM 1289.843750 1582460723.6641
MEM 1299.843750 1582460723.7644
MEM 1307.843750 1582460723.8647
MEM 1317.843750 1582460723.9650
MEM 1325.843750 1582460724.0654
MEM 1335.843750 1582460724.1657
MEM 1345.843750 1582460724.2660
MEM 1353.843750 1582460724.3663
MEM 1363.843750 1582460724.4666
MEM 1371.843750 1582460724.5670
MEM 1381.843750 1582460724.6673
MEM 1389.843750 1582460724.7676
MEM 1399.843750 1582460724.8679
MEM 1409.843750 1582460724.9682
MEM 1417.843750 1582460725.0685
MEM 1427.843750 1582460725.1688
MEM 1435.843750 1582460725.2698
MEM 1445.843750 1582460725.3701
MEM 1453.843750 1582460725.4704
MEM 1463.843750 1582460725.5707
MEM 1471.843750 1582460725.6710
MEM 1481.843750 1582460725.7713
MEM 1491.843750 1582460725.8716
MEM 1499.843750 1582460725.9719
MEM 1509.843750 1582460726.0722
MEM 1517.843750 1582460726.1725
MEM 1527.843750 1582460726.2728
MEM 1535.843750 1582460726.3730
MEM 1545.843750 1582460726.4734
MEM 1555.843750 1582460726.5737
MEM 1563.843750 1582460726.6740
MEM 1573.843750 1582460726.7743
MEM 1581.843750 1582460726.8746
MEM 1591.843750 1582460726.9749
MEM 1601.843750 1582460727.0752
MEM 1609.843750 1582460727.1755
MEM 1619.843750 1582460727.2758
MEM 1627.843750 1582460727.3761
MEM 1637.843750 1582460727.4764
MEM 1645.843750 1582460727.5767
MEM 1655.843750 1582460727.6770
MEM 1663.843750 1582460727.7773
MEM 1673.843750 1582460727.8776
MEM 1683.843750 1582460727.9780
MEM 1691.843750 1582460728.0784
MEM 1701.843750 1582460728.1786
MEM 1709.843750 1582460728.2790
MEM 1719.843750 1582460728.3793
MEM 1727.843750 1582460728.4796
MEM 1737.843750 1582460728.5798
MEM 1745.843750 1582460728.6801
MEM 1755.843750 1582460728.7805
MEM 1765.843750 1582460728.8808
MEM 1773.843750 1582460728.9811
MEM 1783.843750 1582460729.0814
MEM 1793.843750 1582460729.1817
MEM 1801.843750 1582460729.2820
MEM 1811.843750 1582460729.3823
MEM 1816.929688 1582460729.4826
MEM 1838.324219 1582460729.5829
MEM 1980.582031 1582460729.6834
MEM 2235.242188 1582460729.7839
MEM 2241.242188 1582460729.8843
MEM 2427.253906 1582460729.9846
MEM 2434.535156 1582460730.0850
MEM 2508.882812 1582460730.1854
MEM 2639.253906 1582460730.2859
MEM 2581.996094 1582460730.3862
MEM 2773.179688 1582460730.4865
MEM 2885.070312 1582460730.5870
MEM 3039.253906 1582460730.6874
MEM 3040.765625 1582460730.7878
MEM 3175.343750 1582460730.8881
MEM 3343.253906 1582460730.9885
MEM 3402.535156 1582460731.0888
MEM 3444.218750 1582460731.1892
MEM 3609.843750 1582460731.2896
MEM 291.355469 1582460731.3899
MEM 291.167969 1582460731.4903
MEM 290.699219 1582460731.5906
