CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 274.199219 1582455232.6200
MEM 274.199219 1582455232.7204
MEM 274.199219 1582455232.8207
MEM 274.199219 1582455232.9211
MEM 274.199219 1582455233.0214
MEM 274.199219 1582455233.1217
MEM 274.199219 1582455233.2221
MEM 274.199219 1582455233.3224
MEM 274.199219 1582455233.4228
MEM 274.199219 1582455233.5232
MEM 274.199219 1582455233.6236
MEM 274.199219 1582455233.7240
MEM 274.199219 1582455233.8243
MEM 274.199219 1582455233.9247
MEM 274.199219 1582455234.0250
MEM 274.199219 1582455234.1254
MEM 274.199219 1582455234.2257
MEM 274.199219 1582455234.3261
MEM 274.199219 1582455234.4265
MEM 274.199219 1582455234.5268
MEM 274.199219 1582455234.6272
MEM 274.199219 1582455234.7277
MEM 274.199219 1582455234.8281
MEM 274.199219 1582455234.9285
MEM 274.199219 1582455235.0289
MEM 274.199219 1582455235.1292
MEM 274.199219 1582455235.2296
MEM 274.199219 1582455235.3300
MEM 274.199219 1582455235.4304
MEM 274.199219 1582455235.5307
MEM 274.199219 1582455235.6311
MEM 274.199219 1582455235.7315
MEM 274.199219 1582455235.8319
MEM 274.199219 1582455235.9322
MEM 274.199219 1582455236.0326
MEM 274.199219 1582455236.1329
MEM 274.199219 1582455236.2332
MEM 274.199219 1582455236.3335
MEM 274.199219 1582455236.4339
MEM 274.199219 1582455236.5342
MEM 274.199219 1582455236.6345
MEM 274.199219 1582455236.7348
MEM 274.199219 1582455236.8352
MEM 274.199219 1582455236.9356
MEM 274.199219 1582455237.0359
MEM 274.199219 1582455237.1362
MEM 274.199219 1582455237.2366
MEM 274.199219 1582455237.3369
MEM 274.199219 1582455237.4372
MEM 274.199219 1582455237.5375
MEM 274.199219 1582455237.6379
MEM 274.199219 1582455237.7382
MEM 274.199219 1582455237.8386
MEM 274.199219 1582455237.9389
MEM 274.199219 1582455238.0392
MEM 274.199219 1582455238.1396
MEM 274.199219 1582455238.2399
MEM 274.199219 1582455238.3403
MEM 274.199219 1582455238.4406
MEM 274.199219 1582455238.5409
MEM 274.199219 1582455238.6412
MEM 274.199219 1582455238.7416
MEM 274.207031 1582455238.8419
MEM 274.207031 1582455238.9422
MEM 274.207031 1582455239.0426
MEM 274.207031 1582455239.1429
MEM 274.207031 1582455239.2433
MEM 274.207031 1582455239.3437
MEM 274.207031 1582455239.4440
MEM 274.207031 1582455239.5443
MEM 274.207031 1582455239.6447
MEM 274.207031 1582455239.7450
MEM 274.207031 1582455239.8453
MEM 274.207031 1582455239.9457
MEM 274.207031 1582455240.0460
MEM 274.207031 1582455240.1463
MEM 274.207031 1582455240.2466
MEM 274.207031 1582455240.3469
MEM 274.207031 1582455240.4473
MEM 274.207031 1582455240.5476
MEM 274.207031 1582455240.6479
MEM 274.207031 1582455240.7484
MEM 274.207031 1582455240.8487
MEM 274.207031 1582455240.9490
MEM 274.207031 1582455241.0493
MEM 274.207031 1582455241.1496
MEM 274.207031 1582455241.2499
MEM 274.207031 1582455241.3502
MEM 274.207031 1582455241.4505
MEM 274.207031 1582455241.5508
MEM 274.207031 1582455241.6511
MEM 274.207031 1582455241.7514
MEM 274.207031 1582455241.8517
MEM 274.207031 1582455241.9520
MEM 274.207031 1582455242.0523
MEM 274.207031 1582455242.1526
MEM 274.207031 1582455242.2529
MEM 274.207031 1582455242.3532
MEM 274.207031 1582455242.4535
MEM 274.207031 1582455242.5539
MEM 274.210938 1582455242.6542
MEM 274.210938 1582455242.7545
MEM 274.210938 1582455242.8548
MEM 274.210938 1582455242.9552
MEM 274.210938 1582455243.0555
MEM 274.210938 1582455243.1559
MEM 274.210938 1582455243.2562
MEM 274.210938 1582455243.3565
MEM 274.210938 1582455243.4568
MEM 274.210938 1582455243.5571
MEM 274.210938 1582455243.6574
MEM 274.210938 1582455243.7578
MEM 274.210938 1582455243.8581
MEM 274.210938 1582455243.9584
MEM 274.210938 1582455244.0587
MEM 274.210938 1582455244.1590
MEM 274.210938 1582455244.2593
MEM 274.210938 1582455244.3597
MEM 274.210938 1582455244.4600
MEM 274.210938 1582455244.5603
MEM 274.210938 1582455244.6606
MEM 274.210938 1582455244.7609
MEM 274.210938 1582455244.8612
MEM 274.210938 1582455244.9615
MEM 274.210938 1582455245.0619
MEM 274.210938 1582455245.1622
MEM 274.210938 1582455245.2625
MEM 274.210938 1582455245.3628
MEM 274.210938 1582455245.4631
MEM 274.210938 1582455245.5635
MEM 274.210938 1582455245.6639
MEM 274.210938 1582455245.7641
MEM 274.210938 1582455245.8645
MEM 274.210938 1582455245.9648
MEM 274.210938 1582455246.0651
MEM 274.210938 1582455246.1654
MEM 274.210938 1582455246.2657
MEM 274.210938 1582455246.3659
MEM 274.210938 1582455246.4662
MEM 274.210938 1582455246.5665
MEM 274.210938 1582455246.6668
MEM 274.210938 1582455246.7671
MEM 274.210938 1582455246.8674
MEM 274.210938 1582455246.9677
MEM 274.210938 1582455247.0679
MEM 274.210938 1582455247.1682
MEM 274.210938 1582455247.2685
MEM 274.210938 1582455247.3688
MEM 274.210938 1582455247.4691
MEM 274.277344 1582455247.5694
MEM 275.296875 1582455247.6697
MEM 277.511719 1582455247.7700
MEM 347.234375 1582455247.8703
MEM 608.468750 1582455247.9707
MEM 612.363281 1582455248.0710
MEM 737.402344 1582455248.1717
MEM 889.453125 1582455248.2720
MEM 998.789062 1582455248.3724
MEM 1003.375000 1582455248.4728
MEM 1193.453125 1582455248.5732
MEM 1182.671875 1582455248.6737
MEM 1267.093750 1582455248.7740
MEM 1384.820312 1582455248.8744
MEM 281.207031 1582455248.9747
MEM 284.226562 1582455249.0750
MEM 285.546875 1582455249.1753
MEM 355.339844 1582455249.2756
MEM 620.187500 1582455249.3760
MEM 621.835938 1582455249.4763
MEM 745.246094 1582455249.5768
MEM 897.324219 1582455249.6772
MEM 1004.605469 1582455249.7776
MEM 1011.695312 1582455249.8780
MEM 1197.324219 1582455249.9783
MEM 1178.039062 1582455250.0789
MEM 1271.351562 1582455250.1792
MEM 1385.347656 1582455250.2797
MEM 286.964844 1582455250.3801
MEM 294.855469 1582455250.4803
MEM 304.855469 1582455250.5806
MEM 313.074219 1582455250.6809
MEM 323.074219 1582455250.7812
MEM 331.074219 1582455250.8815
MEM 341.074219 1582455250.9819
MEM 351.074219 1582455251.0822
MEM 359.074219 1582455251.1825
MEM 369.074219 1582455251.2828
MEM 377.074219 1582455251.3831
MEM 387.074219 1582455251.4834
MEM 395.074219 1582455251.5837
MEM 405.074219 1582455251.6840
MEM 415.074219 1582455251.7843
MEM 423.074219 1582455251.8846
MEM 433.074219 1582455251.9849
MEM 441.074219 1582455252.0852
MEM 451.074219 1582455252.1855
MEM 459.074219 1582455252.2858
MEM 469.074219 1582455252.3861
MEM 479.074219 1582455252.4864
MEM 487.074219 1582455252.5867
MEM 497.074219 1582455252.6870
MEM 505.074219 1582455252.7873
MEM 515.074219 1582455252.8876
MEM 523.074219 1582455252.9879
MEM 533.074219 1582455253.0882
MEM 541.074219 1582455253.1884
MEM 551.074219 1582455253.2887
MEM 559.074219 1582455253.3890
MEM 569.074219 1582455253.4893
MEM 577.074219 1582455253.5896
MEM 587.074219 1582455253.6899
MEM 595.074219 1582455253.7902
MEM 605.074219 1582455253.8905
MEM 613.074219 1582455253.9908
MEM 623.074219 1582455254.0910
MEM 633.074219 1582455254.1913
MEM 641.074219 1582455254.2916
MEM 651.074219 1582455254.3919
MEM 659.074219 1582455254.4922
MEM 669.074219 1582455254.5925
MEM 677.074219 1582455254.6928
MEM 687.074219 1582455254.7931
MEM 697.074219 1582455254.8934
MEM 705.074219 1582455254.9937
MEM 715.074219 1582455255.0939
MEM 723.074219 1582455255.1943
MEM 733.074219 1582455255.2946
MEM 741.074219 1582455255.3948
MEM 751.074219 1582455255.4951
MEM 759.074219 1582455255.5955
MEM 769.074219 1582455255.6957
MEM 779.074219 1582455255.7961
MEM 787.074219 1582455255.8963
MEM 797.074219 1582455255.9967
MEM 805.074219 1582455256.0970
MEM 815.074219 1582455256.1973
MEM 823.074219 1582455256.2976
MEM 833.074219 1582455256.3979
MEM 841.074219 1582455256.4982
MEM 851.074219 1582455256.5985
MEM 861.074219 1582455256.6988
MEM 869.074219 1582455256.7991
MEM 879.074219 1582455256.8994
MEM 887.074219 1582455256.9997
MEM 897.074219 1582455257.1000
MEM 905.074219 1582455257.2003
MEM 915.074219 1582455257.3006
MEM 923.074219 1582455257.4009
MEM 933.074219 1582455257.5012
MEM 941.074219 1582455257.6015
MEM 951.074219 1582455257.7018
MEM 961.074219 1582455257.8021
MEM 969.074219 1582455257.9024
MEM 979.074219 1582455258.0027
MEM 987.074219 1582455258.1030
MEM 997.074219 1582455258.2033
MEM 1005.074219 1582455258.3036
MEM 1015.074219 1582455258.4039
MEM 1023.074219 1582455258.5042
MEM 1033.074219 1582455258.6046
MEM 1041.074219 1582455258.7049
MEM 1051.074219 1582455258.8052
MEM 1059.074219 1582455258.9055
MEM 1069.074219 1582455259.0058
MEM 1077.074219 1582455259.1061
MEM 1087.074219 1582455259.2064
MEM 1095.074219 1582455259.3067
MEM 1105.074219 1582455259.4070
MEM 1113.074219 1582455259.5072
MEM 1123.074219 1582455259.6076
MEM 1131.074219 1582455259.7079
MEM 1141.074219 1582455259.8082
MEM 1149.074219 1582455259.9085
MEM 1159.074219 1582455260.0088
MEM 1167.074219 1582455260.1091
MEM 1177.074219 1582455260.2094
MEM 1187.074219 1582455260.3097
MEM 1195.074219 1582455260.4100
MEM 1203.390625 1582455260.5103
MEM 1204.156250 1582455260.6106
MEM 1321.460938 1582455260.7109
MEM 1517.585938 1582455260.8114
MEM 1588.675781 1582455260.9117
MEM 1711.679688 1582455261.0121
MEM 1815.679688 1582455261.1125
MEM 1842.199219 1582455261.2129
MEM 1967.496094 1582455261.3134
MEM 2121.679688 1582455261.4137
MEM 2228.960938 1582455261.5141
MEM 2234.050781 1582455261.6146
MEM 2424.871094 1582455261.7150
MEM 289.125000 1582455261.8153
MEM 288.625000 1582455261.9157
MEM 287.875000 1582455262.0160
