CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 469.402344 1582454590.3757
MEM 477.402344 1582454590.4760
MEM 485.402344 1582454590.5763
MEM 495.402344 1582454590.6765
MEM 503.402344 1582454590.7769
MEM 511.402344 1582454590.8772
MEM 519.402344 1582454590.9774
MEM 527.402344 1582454591.0777
MEM 537.402344 1582454591.1780
MEM 545.402344 1582454591.2783
MEM 553.402344 1582454591.3786
MEM 561.402344 1582454591.4790
MEM 569.402344 1582454591.5793
MEM 579.402344 1582454591.6802
MEM 587.402344 1582454591.7805
MEM 595.402344 1582454591.8807
MEM 603.402344 1582454591.9810
MEM 613.402344 1582454592.0813
MEM 621.402344 1582454592.1819
MEM 629.402344 1582454592.2822
MEM 637.402344 1582454592.3825
MEM 645.402344 1582454592.4828
MEM 655.402344 1582454592.5831
MEM 663.402344 1582454592.6835
MEM 671.402344 1582454592.7838
MEM 679.402344 1582454592.8841
MEM 685.402344 1582454592.9846
MEM 693.402344 1582454593.0849
MEM 703.402344 1582454593.1853
MEM 711.402344 1582454593.2856
MEM 719.402344 1582454593.3860
MEM 727.402344 1582454593.4863
MEM 735.402344 1582454593.5866
MEM 745.402344 1582454593.6872
MEM 753.402344 1582454593.7875
MEM 761.402344 1582454593.8878
MEM 769.402344 1582454593.9882
MEM 779.402344 1582454594.0885
MEM 787.402344 1582454594.1889
MEM 795.402344 1582454594.2892
MEM 805.402344 1582454594.3895
MEM 811.402344 1582454594.4898
MEM 821.402344 1582454594.5901
MEM 829.402344 1582454594.6907
MEM 837.402344 1582454594.7910
MEM 847.402344 1582454594.8914
MEM 855.402344 1582454594.9917
MEM 863.402344 1582454595.0920
MEM 873.402344 1582454595.1925
MEM 881.402344 1582454595.2928
MEM 889.402344 1582454595.3931
MEM 895.371094 1582454595.4934
MEM 900.242188 1582454595.5937
MEM 1026.054688 1582454595.6944
MEM 1204.074219 1582454595.7949
MEM 1277.375000 1582454595.8952
MEM 1368.183594 1582454595.9958
MEM 1508.183594 1582454596.0961
MEM 1521.554688 1582454596.1964
MEM 1630.351562 1582454596.2967
MEM 1547.023438 1582454596.3970
MEM 286.531250 1582454596.4974
MEM 286.031250 1582454596.5977
MEM 285.531250 1582454596.6984
MEM 0.000000 1582454596.7987
