CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 270.140625 1582453180.4276
MEM 270.140625 1582453180.5279
MEM 270.140625 1582453180.6282
MEM 270.140625 1582453180.7285
MEM 270.140625 1582453180.8289
MEM 270.140625 1582453180.9292
MEM 270.140625 1582453181.0295
MEM 270.140625 1582453181.1298
MEM 270.140625 1582453181.2302
MEM 270.140625 1582453181.3305
MEM 270.140625 1582453181.4308
MEM 270.140625 1582453181.5312
MEM 270.140625 1582453181.6316
MEM 270.140625 1582453181.7319
MEM 270.140625 1582453181.8322
MEM 270.140625 1582453181.9325
MEM 270.140625 1582453182.0328
MEM 270.140625 1582453182.1331
MEM 270.140625 1582453182.2334
MEM 270.140625 1582453182.3337
MEM 270.140625 1582453182.4340
MEM 270.140625 1582453182.5343
MEM 270.140625 1582453182.6346
MEM 270.140625 1582453182.7349
MEM 270.140625 1582453182.8352
MEM 270.140625 1582453182.9355
MEM 270.140625 1582453183.0358
MEM 270.140625 1582453183.1361
MEM 270.140625 1582453183.2365
MEM 270.140625 1582453183.3367
MEM 270.140625 1582453183.4370
MEM 270.140625 1582453183.5373
MEM 270.140625 1582453183.6376
MEM 270.140625 1582453183.7379
MEM 270.382812 1582453183.8384
MEM 309.933594 1582453183.9387
MEM 508.378906 1582453184.0392
MEM 692.707031 1582453184.1396
MEM 1039.925781 1582453184.2401
MEM 273.421875 1582453184.3404
MEM 276.875000 1582453184.4407
MEM 278.375000 1582453184.5410
MEM 348.238281 1582453184.6413
MEM 596.171875 1582453184.7416
MEM 730.750000 1582453184.8419
MEM 970.089844 1582453184.9423
MEM 279.835938 1582453185.0427
MEM 290.750000 1582453185.1429
MEM 298.750000 1582453185.2441
MEM 308.750000 1582453185.3444
MEM 318.750000 1582453185.4447
MEM 326.750000 1582453185.5450
MEM 336.750000 1582453185.6454
MEM 346.750000 1582453185.7457
MEM 354.750000 1582453185.8460
MEM 364.750000 1582453185.9465
MEM 374.750000 1582453186.0468
MEM 382.750000 1582453186.1471
MEM 392.750000 1582453186.2481
MEM 400.750000 1582453186.3484
MEM 410.765625 1582453186.4487
MEM 418.765625 1582453186.5490
MEM 428.765625 1582453186.6493
MEM 438.765625 1582453186.7496
MEM 446.765625 1582453186.8499
MEM 456.765625 1582453186.9502
MEM 466.765625 1582453187.0505
MEM 474.765625 1582453187.1508
MEM 484.765625 1582453187.2512
MEM 492.765625 1582453187.3515
MEM 502.765625 1582453187.4519
MEM 512.765625 1582453187.5522
MEM 520.765625 1582453187.6525
MEM 530.765625 1582453187.7529
MEM 540.765625 1582453187.8532
MEM 548.765625 1582453187.9535
MEM 558.765625 1582453188.0539
MEM 566.765625 1582453188.1542
MEM 576.765625 1582453188.2548
MEM 584.765625 1582453188.3551
MEM 586.246094 1582453188.4555
MEM 694.269531 1582453188.5559
MEM 941.429688 1582453188.6562
MEM 1043.781250 1582453188.7567
MEM 1349.644531 1582453188.8571
MEM 357.906250 1582453188.9574
MEM 280.558594 1582453189.0578
MEM 280.558594 1582453189.1581
