CMDLINE /home/nitish/env2/bin/python3 logp_benchmarks.py
MEM 275.183594 1582456579.1289
MEM 275.183594 1582456579.2292
MEM 275.183594 1582456579.3296
MEM 275.183594 1582456579.4299
MEM 275.183594 1582456579.5302
MEM 275.183594 1582456579.6306
MEM 275.183594 1582456579.7309
MEM 275.183594 1582456579.8313
MEM 275.183594 1582456579.9316
MEM 275.183594 1582456580.0320
MEM 275.183594 1582456580.1323
MEM 275.183594 1582456580.2326
MEM 275.183594 1582456580.3330
MEM 275.183594 1582456580.4333
MEM 275.183594 1582456580.5336
MEM 275.183594 1582456580.6340
MEM 275.183594 1582456580.7343
MEM 275.183594 1582456580.8346
MEM 275.183594 1582456580.9349
MEM 275.183594 1582456581.0353
MEM 275.183594 1582456581.1356
MEM 275.183594 1582456581.2359
MEM 275.183594 1582456581.3363
MEM 275.183594 1582456581.4366
MEM 275.187500 1582456581.5370
MEM 275.187500 1582456581.6374
MEM 275.187500 1582456581.7377
MEM 275.187500 1582456581.8380
MEM 275.187500 1582456581.9383
MEM 275.187500 1582456582.0387
MEM 275.187500 1582456582.1390
MEM 275.187500 1582456582.2393
MEM 275.187500 1582456582.3397
MEM 275.187500 1582456582.4400
MEM 275.187500 1582456582.5403
MEM 275.187500 1582456582.6406
MEM 275.187500 1582456582.7410
MEM 275.187500 1582456582.8413
MEM 275.187500 1582456582.9416
MEM 275.187500 1582456583.0419
MEM 275.187500 1582456583.1423
MEM 275.187500 1582456583.2426
MEM 275.187500 1582456583.3429
MEM 275.187500 1582456583.4433
MEM 275.187500 1582456583.5436
MEM 275.187500 1582456583.6439
MEM 275.187500 1582456583.7443
MEM 275.187500 1582456583.8446
MEM 275.187500 1582456583.9449
MEM 275.187500 1582456584.0453
MEM 275.187500 1582456584.1456
MEM 275.187500 1582456584.2459
MEM 275.187500 1582456584.3462
MEM 275.187500 1582456584.4466
MEM 275.187500 1582456584.5469
MEM 275.187500 1582456584.6472
MEM 275.187500 1582456584.7476
MEM 275.187500 1582456584.8479
MEM 275.187500 1582456584.9483
MEM 275.187500 1582456585.0486
MEM 275.187500 1582456585.1489
MEM 275.187500 1582456585.2493
MEM 275.187500 1582456585.3496
MEM 275.187500 1582456585.4499
MEM 275.187500 1582456585.5503
MEM 275.187500 1582456585.6506
MEM 275.187500 1582456585.7509
MEM 275.187500 1582456585.8512
MEM 275.187500 1582456585.9516
MEM 275.187500 1582456586.0520
MEM 275.187500 1582456586.1523
MEM 275.187500 1582456586.2526
MEM 275.187500 1582456586.3530
MEM 275.187500 1582456586.4534
MEM 275.187500 1582456586.5537
MEM 275.187500 1582456586.6541
MEM 275.187500 1582456586.7544
MEM 275.187500 1582456586.8548
MEM 275.187500 1582456586.9551
MEM 275.187500 1582456587.0555
MEM 275.187500 1582456587.1558
MEM 275.187500 1582456587.2562
MEM 275.187500 1582456587.3565
MEM 275.187500 1582456587.4568
MEM 275.187500 1582456587.5572
MEM 275.187500 1582456587.6575
MEM 275.187500 1582456587.7578
MEM 275.187500 1582456587.8582
MEM 275.187500 1582456587.9585
MEM 275.187500 1582456588.0588
MEM 275.187500 1582456588.1592
MEM 275.187500 1582456588.2596
MEM 275.187500 1582456588.3599
MEM 275.187500 1582456588.4603
MEM 275.187500 1582456588.5606
MEM 275.187500 1582456588.6609
MEM 275.187500 1582456588.7613
MEM 275.187500 1582456588.8617
MEM 275.187500 1582456588.9620
MEM 275.187500 1582456589.0623
MEM 275.187500 1582456589.1626
MEM 275.187500 1582456589.2630
MEM 275.187500 1582456589.3633
MEM 275.187500 1582456589.4637
MEM 275.187500 1582456589.5640
MEM 275.187500 1582456589.6643
MEM 275.187500 1582456589.7646
MEM 275.187500 1582456589.8650
MEM 275.187500 1582456589.9653
MEM 275.187500 1582456590.0656
MEM 275.187500 1582456590.1659
MEM 275.187500 1582456590.2663
MEM 275.187500 1582456590.3666
MEM 275.187500 1582456590.4669
MEM 275.187500 1582456590.5673
MEM 275.187500 1582456590.6676
MEM 275.187500 1582456590.7680
MEM 275.187500 1582456590.8683
MEM 275.187500 1582456590.9686
MEM 275.187500 1582456591.0689
MEM 275.187500 1582456591.1692
MEM 275.187500 1582456591.2695
MEM 275.187500 1582456591.3698
MEM 275.187500 1582456591.4701
MEM 275.222656 1582456591.5704
MEM 275.222656 1582456591.6707
MEM 275.222656 1582456591.7711
MEM 275.222656 1582456591.8714
MEM 275.222656 1582456591.9716
MEM 275.222656 1582456592.0719
MEM 275.222656 1582456592.1722
MEM 275.222656 1582456592.2724
MEM 275.222656 1582456592.3727
MEM 275.222656 1582456592.4730
MEM 275.222656 1582456592.5733
MEM 275.222656 1582456592.6736
MEM 275.222656 1582456592.7739
MEM 275.222656 1582456592.8741
MEM 275.222656 1582456592.9745
MEM 275.222656 1582456593.0747
MEM 275.222656 1582456593.1750
MEM 275.222656 1582456593.2753
MEM 275.222656 1582456593.3756
MEM 275.222656 1582456593.4759
MEM 275.222656 1582456593.5762
MEM 275.222656 1582456593.6764
MEM 275.222656 1582456593.7767
MEM 275.222656 1582456593.8771
MEM 275.222656 1582456593.9773
MEM 275.222656 1582456594.0777
MEM 275.222656 1582456594.1779
MEM 275.222656 1582456594.2782
MEM 275.222656 1582456594.3785
MEM 275.222656 1582456594.4788
MEM 275.222656 1582456594.5791
MEM 275.222656 1582456594.6794
MEM 275.222656 1582456594.7797
MEM 275.222656 1582456594.8800
MEM 275.226562 1582456594.9803
MEM 275.226562 1582456595.0806
MEM 275.226562 1582456595.1809
MEM 275.226562 1582456595.2812
MEM 275.226562 1582456595.3815
MEM 275.226562 1582456595.4818
MEM 275.226562 1582456595.5821
MEM 275.226562 1582456595.6824
MEM 275.226562 1582456595.7826
MEM 275.226562 1582456595.8829
MEM 275.226562 1582456595.9833
MEM 275.226562 1582456596.0836
MEM 275.226562 1582456596.1838
MEM 275.226562 1582456596.2841
MEM 275.226562 1582456596.3844
MEM 275.226562 1582456596.4847
MEM 275.226562 1582456596.5850
MEM 275.226562 1582456596.6853
MEM 275.226562 1582456596.7855
MEM 275.226562 1582456596.8859
MEM 275.226562 1582456596.9862
MEM 275.226562 1582456597.0864
MEM 275.226562 1582456597.1867
MEM 276.031250 1582456597.2870
MEM 277.597656 1582456597.3873
MEM 280.511719 1582456597.4879
MEM 314.000000 1582456597.5882
MEM 476.074219 1582456597.6887
MEM 692.300781 1582456597.7890
MEM 786.917969 1582456597.8894
MEM 891.847656 1582456597.9898
MEM 1010.957031 1582456598.0902
MEM 1100.675781 1582456598.1906
MEM 1197.097656 1582456598.2909
MEM 1330.128906 1582456598.3913
MEM 1421.394531 1582456598.4917
MEM 1517.042969 1582456598.5920
MEM 1650.589844 1582456598.6923
MEM 1742.113281 1582456598.7926
MEM 1836.472656 1582456598.8929
MEM 1959.964844 1582456598.9935
MEM 2223.984375 1582456599.0940
MEM 2587.984375 1582456599.1945
MEM 2959.984375 1582456599.2949
MEM 3333.984375 1582456599.3955
MEM 587.714844 1582456599.4958
MEM 590.667969 1582456599.5961
MEM 591.765625 1582456599.6963
MEM 592.421875 1582456599.7967
MEM 745.218750 1582456599.8970
MEM 783.632812 1582456599.9973
MEM 963.453125 1582456600.0978
MEM 945.324219 1582456600.1982
MEM 1157.695312 1582456600.2986
MEM 1357.675781 1582456600.3989
MEM 1401.839844 1582456600.4993
MEM 1598.183594 1582456600.5997
MEM 1584.183594 1582456600.7002
MEM 1776.824219 1582456600.8006
MEM 1968.039062 1582456600.9009
MEM 2115.015625 1582456601.0013
MEM 2481.015625 1582456601.1018
MEM 2843.015625 1582456601.2022
MEM 3211.015625 1582456601.3026
MEM 596.148438 1582456601.4029
MEM 596.593750 1582456601.5033
MEM 599.160156 1582456601.6036
MEM 609.414062 1582456601.7039
MEM 617.414062 1582456601.8043
MEM 627.414062 1582456601.9046
MEM 635.414062 1582456602.0049
MEM 645.414062 1582456602.1052
MEM 655.414062 1582456602.2055
MEM 663.414062 1582456602.3058
MEM 673.414062 1582456602.4061
MEM 681.414062 1582456602.5064
MEM 691.414062 1582456602.6067
MEM 699.414062 1582456602.7070
MEM 709.414062 1582456602.8073
MEM 719.414062 1582456602.9076
MEM 727.414062 1582456603.0079
MEM 737.414062 1582456603.1082
MEM 745.414062 1582456603.2085
MEM 755.414062 1582456603.3088
MEM 763.414062 1582456603.4091
MEM 773.414062 1582456603.5094
MEM 781.414062 1582456603.6097
MEM 791.414062 1582456603.7100
MEM 801.414062 1582456603.8102
MEM 809.414062 1582456603.9106
MEM 819.414062 1582456604.0108
MEM 827.414062 1582456604.1113
MEM 837.414062 1582456604.2117
MEM 845.414062 1582456604.3121
MEM 855.414062 1582456604.4123
MEM 865.414062 1582456604.5126
MEM 873.414062 1582456604.6130
MEM 883.414062 1582456604.7133
MEM 891.414062 1582456604.8137
MEM 901.414062 1582456604.9139
MEM 911.414062 1582456605.0143
MEM 919.414062 1582456605.1146
MEM 929.414062 1582456605.2149
MEM 937.414062 1582456605.3152
MEM 947.414062 1582456605.4155
MEM 955.414062 1582456605.5158
MEM 965.414062 1582456605.6161
MEM 975.414062 1582456605.7164
MEM 983.414062 1582456605.8167
MEM 993.414062 1582456605.9170
MEM 1001.414062 1582456606.0173
MEM 1011.414062 1582456606.1176
MEM 1021.414062 1582456606.2179
MEM 1029.414062 1582456606.3182
MEM 1039.414062 1582456606.4185
MEM 1047.414062 1582456606.5188
MEM 1057.414062 1582456606.6191
MEM 1067.414062 1582456606.7195
MEM 1075.414062 1582456606.8198
MEM 1083.414062 1582456606.9202
MEM 1093.414062 1582456607.0205
MEM 1103.414062 1582456607.1209
MEM 1111.414062 1582456607.2211
MEM 1121.414062 1582456607.3214
MEM 1129.414062 1582456607.4217
MEM 1139.414062 1582456607.5220
MEM 1147.414062 1582456607.6223
MEM 1157.414062 1582456607.7226
MEM 1167.414062 1582456607.8229
MEM 1175.414062 1582456607.9232
MEM 1185.414062 1582456608.0235
MEM 1193.414062 1582456608.1238
MEM 1203.414062 1582456608.2241
MEM 1213.414062 1582456608.3244
MEM 1221.414062 1582456608.4247
MEM 1231.414062 1582456608.5250
MEM 1241.414062 1582456608.6253
MEM 1249.414062 1582456608.7256
MEM 1259.414062 1582456608.8259
MEM 1267.414062 1582456608.9261
MEM 1277.414062 1582456609.0265
MEM 1285.414062 1582456609.1267
MEM 1295.414062 1582456609.2270
MEM 1303.414062 1582456609.3273
MEM 1313.414062 1582456609.4276
MEM 1323.414062 1582456609.5279
MEM 1331.414062 1582456609.6282
MEM 1341.414062 1582456609.7285
MEM 1349.414062 1582456609.8288
MEM 1359.414062 1582456609.9291
MEM 1369.414062 1582456610.0294
MEM 1377.414062 1582456610.1297
MEM 1387.414062 1582456610.2300
MEM 1395.414062 1582456610.3303
MEM 1405.414062 1582456610.4306
MEM 1413.414062 1582456610.5309
MEM 1423.414062 1582456610.6312
MEM 1433.414062 1582456610.7315
MEM 1441.414062 1582456610.8318
MEM 1451.414062 1582456610.9320
MEM 1461.414062 1582456611.0323
MEM 1469.414062 1582456611.1327
MEM 1479.414062 1582456611.2330
MEM 1487.414062 1582456611.3333
MEM 1497.414062 1582456611.4336
MEM 1505.414062 1582456611.5339
MEM 1515.414062 1582456611.6342
MEM 1523.414062 1582456611.7345
MEM 1533.414062 1582456611.8348
MEM 1543.414062 1582456611.9352
MEM 1551.414062 1582456612.0355
MEM 1561.414062 1582456612.1358
MEM 1571.414062 1582456612.2367
MEM 1579.414062 1582456612.3370
MEM 1589.414062 1582456612.4373
MEM 1599.414062 1582456612.5376
MEM 1607.414062 1582456612.6380
MEM 1617.414062 1582456612.7383
MEM 1627.414062 1582456612.8387
MEM 1635.414062 1582456612.9390
MEM 1645.414062 1582456613.0393
MEM 1655.414062 1582456613.1396
MEM 1663.414062 1582456613.2402
MEM 1673.414062 1582456613.3405
MEM 1683.414062 1582456613.4409
MEM 1691.414062 1582456613.5412
MEM 1701.414062 1582456613.6415
MEM 1711.414062 1582456613.7418
MEM 1719.414062 1582456613.8421
MEM 1729.414062 1582456613.9424
MEM 1739.414062 1582456614.0427
MEM 1747.414062 1582456614.1430
MEM 1757.414062 1582456614.2433
MEM 1767.414062 1582456614.3436
MEM 1775.414062 1582456614.4440
MEM 1785.414062 1582456614.5443
MEM 1793.414062 1582456614.6446
MEM 1803.414062 1582456614.7449
MEM 1813.414062 1582456614.8452
MEM 1821.414062 1582456614.9455
MEM 1831.414062 1582456615.0458
MEM 1841.414062 1582456615.1461
MEM 1849.414062 1582456615.2464
MEM 1859.414062 1582456615.3467
MEM 1869.414062 1582456615.4470
MEM 1877.414062 1582456615.5472
MEM 1887.414062 1582456615.6476
MEM 1897.414062 1582456615.7479
MEM 1905.414062 1582456615.8482
MEM 1915.414062 1582456615.9485
MEM 1925.414062 1582456616.0488
MEM 1933.414062 1582456616.1491
MEM 1943.414062 1582456616.2495
MEM 1953.414062 1582456616.3498
MEM 1961.414062 1582456616.4501
MEM 1971.414062 1582456616.5504
MEM 1981.414062 1582456616.6507
MEM 1989.414062 1582456616.7510
MEM 1999.414062 1582456616.8513
MEM 2009.414062 1582456616.9516
MEM 2017.414062 1582456617.0519
MEM 2027.414062 1582456617.1522
MEM 2035.414062 1582456617.2525
MEM 2045.414062 1582456617.3529
MEM 2055.414062 1582456617.4532
MEM 2063.414062 1582456617.5535
MEM 2073.414062 1582456617.6538
MEM 2083.414062 1582456617.7541
MEM 2091.414062 1582456617.8544
MEM 2101.414062 1582456617.9547
MEM 2111.414062 1582456618.0550
MEM 2119.414062 1582456618.1553
MEM 2122.496094 1582456618.2556
MEM 2122.496094 1582456618.3560
MEM 2274.945312 1582456618.4563
MEM 2427.488281 1582456618.5567
MEM 2580.246094 1582456618.6570
MEM 2732.765625 1582456618.7573
MEM 2885.308594 1582456618.8577
MEM 3037.785156 1582456618.9580
MEM 3190.585938 1582456619.0584
MEM 3343.128906 1582456619.1587
MEM 3495.605469 1582456619.2590
MEM 3900.976562 1582456619.3595
MEM 4116.976562 1582456619.4600
MEM 4258.976562 1582456619.5604
MEM 4294.343750 1582456619.6607
MEM 4356.476562 1582456619.7610
MEM 4500.597656 1582456619.8614
MEM 4636.492188 1582456619.9617
MEM 4690.566406 1582456620.0620
MEM 4754.519531 1582456620.1625
MEM 4820.386719 1582456620.2630
MEM 4858.542969 1582456620.3634
MEM 4976.593750 1582456620.4637
MEM 5126.593750 1582456620.5641
MEM 596.230469 1582456620.6644
MEM 596.230469 1582456620.7648
MEM 595.730469 1582456620.8652
MEM 595.484375 1582456620.9656
MEM 0.000000 1582456621.0660
